Complaint ID,Category,Sub Category,Grievance Date,Ward Name,Grievance Status,Staff Remarks,Staff Name
20058840,Road Maintenance(Engg),Potholes,2020-09-03 06:49:00.000000000,Vasanthapura,Closed,Resolved,ROHIT T/AEE
20058839,Electrical,Street Light Not Working,2020-09-03 06:48:00.000000000,Pattabhiram Nagar,Closed,Attended,Umesh/AEE
20058838,Forest,Removal of dead/fallen trees,2020-09-03 06:45:00.000000000,Rajarajeshwari Nagar,Resolved,Cleard,Jagadish V/DYRFO
20058837,Electrical,Street Light Not Working,2020-09-03 06:40:00.000000000,Shivaji Nagar,Closed,Attended,Sandeep Singh/AE
20058836,CORONA COVID19,Some other person affected from COVID,2020-09-03 06:39:00.000000000,Gottigere,Closed,closed,Dr.Balchandar/CHO
20058835,Road Maintenance(Engg),Potholes,2020-09-03 06:39:00.000000000,Bagalagunte,Closed,Work considered as long term solution,Ranganath/AEE
20058834,Electrical,Street Light Not Working,2020-09-03 06:37:00.000000000,Giri Nagar,Closed,Attended,Jnanesh/AEE
20058833,Road Maintenance(Engg),Potholes,2020-09-03 06:32:00.000000000,Begur,Closed,after approval of grant the road work will be taken up shortly,Nilkanthaya/AEE
20058832,Road Maintenance(Engg),Road side drains,2020-09-03 06:32:00.000000000,Sudam Nagar,Closed,Ok,Pradeep/AEE
20058831,Electrical,Street Light Not Working,2020-09-03 06:30:00.000000000,Maruthi Mandira Ward,Closed,COMPLAINT ATTENDED,Suresh/AEE
20058830,Electrical,Street Light Not Working,2020-09-03 06:29:00.000000000,Vidyaranyapura,Closed,Resolved,Yelahanka AEE Electrical/AEE
20058829,Solid Waste (Garbage) Related,Garbage dump,2020-09-03 06:27:00.000000000,Vasanthapura,Closed,Attended,Santhosh Kumar H S/AEE
20058828,Road Maintenance(Engg),Potholes,2020-09-03 06:27:00.000000000,Yeshwanthpur,Closed,Resolved,Vignesh/AEE
20058827,Electrical,Street Light Not Working,2020-09-03 06:25:00.000000000,Vasanthapura,Closed,Attended,Sandeep/AEE
20058826,Electrical,Street Light Not Working,2020-09-03 06:24:00.000000000,Maruthi Seva Nagar,Closed,Attended,Durga Prasad/AEE
20058825,Electrical,Street Light Not Working,2020-09-03 06:23:00.000000000,Maruthi Seva Nagar,Closed,Attended,Durga Prasad/AEE
20058824,Electrical,Street Light Not Working,2020-09-03 06:19:00.000000000,Dr.Rajkumar Ward,Closed,COMPLAINT ATTENDED,Suresh/AEE
20058823,Electrical,Street Light Not Working,2020-09-03 06:11:00.000000000,Chikkalasandra,Closed,Attended,Umesh/AEE
20058822,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2020-09-03 06:08:00.000000000,Thanisandra,Closed,Attended,Shivakumar/AEE
20058821,Road Maintenance(Engg),Footpath,2020-09-03 06:06:00.000000000,Thanisandra,Rejected,Rejected . As per The Citizen Confirmation This complaint has been Rejected,BBMP Whatsapp/Customer Support Representative
20058820,Solid Waste (Garbage) Related,Garbage dump,2020-09-03 06:05:00.000000000,Devarajeevanahalli,Closed,Attended,Jyothi/AEE
20058819,Road Maintenance(Engg),Potholes,2020-09-03 06:01:00.000000000,Anjanapur,Closed,Resolved,VEERASH ALADAKATTI /AEE
20058818,Parks and Play grounds,Issues Related to Parks/Medians/Circles/Island.,2020-09-03 05:50:00.000000000,Anjanapur,Closed,"maintenace work is goining on,photos uploded",Subramani/HS
20058817,Electrical,Street Light Not Working,2020-09-03 05:45:00.000000000,Sampangiram Nagar,Closed,Attended,Sandeep Singh/AE
20058816,Road Maintenance(Engg),Potholes,2020-09-03 05:44:00.000000000,Anjanapur,Closed,Resolved,VEERASH ALADAKATTI /AEE
20058815,Road Maintenance(Engg),Potholes,2020-09-03 05:38:00.000000000,Bilekahalli,Closed,Attended,Ramesh Deva/AEE
20058814,Electrical,Street Light Not Working,2020-09-03 05:38:00.000000000,Maruthi Seva Nagar,Closed,Attended,Durga Prasad/AEE
20058813,Solid Waste (Garbage) Related,Garbage dump,2020-09-03 05:37:00.000000000,Konanakunte,Closed,Attended,Santhosh Kumar H S/AEE
20058812,Electrical,Street Light Not Working,2020-09-03 05:37:00.000000000,Nagarabhavi,Closed,COMPLAINT ATTENDED,Suresh/AEE
20058811,Electrical,Street Light Not Working,2020-09-03 05:34:00.000000000,Jakkasandra,Closed,Attended,Jnanesh/AEE
20058810,Road Maintenance(Engg),Debris Removal / Construction Material,2020-09-03 05:26:00.000000000,J.P.Park,Closed,Resolved,Vignesh/AEE
20058809,Road Maintenance(Engg),water stagnation,2020-09-03 05:25:00.000000000,Hoodi,Closed,CLOSED AS PER AE REPORT,Srinivas Murthy/AEE
20058808,Road Maintenance(Engg),Potholes,2020-09-03 05:23:00.000000000,Begur,Closed,after approval of grant the balance work will be taken up,Nilkanthaya/AEE
20058807,Electrical,Street Light Not Working,2020-09-03 05:13:00.000000000,Pattabhiram Nagar,Closed,Attended,Umesh/AEE
20058806,veterinary,Animal birth control/neutering of stray dogs,2020-09-03 05:13:00.000000000,Horamavu,Closed,Attended,Mohammed Abbas/ADAH
20058805,Electrical,Street Light Not Working,2020-09-03 05:10:00.000000000,HSR Layout,Closed,Attended,Sandeep/AEE
20058804,Solid Waste (Garbage) Related,Garbage dumping in vacant sites,2020-09-03 05:04:00.000000000,Vidyaranyapura,Closed,Attended,Shivakumar/AEE
20058803,Electrical,Street Light Not Working,2020-09-03 05:03:00.000000000,Shanthi Nagar,Closed,Attended,Durga Prasad/AEE
20058802,veterinary,Animal birth control/neutering of stray dogs,2020-09-03 04:58:00.000000000,Horamavu,Closed,Attended,Mohammed Abbas/ADAH
20058801,Others,Others,2020-09-03 04:51:00.000000000,Vasanthapura,Rejected,Complaint comes under B W S S B.  Rejected.,BBMP Whatsapp/Customer Support Representative
20058800,veterinary,Animal birth control/neutering of stray dogs,2020-09-03 04:44:00.000000000,Kavalbyrasandra,Closed,Attended,DR Mallappa Devadu/ADAH
20058799,Electrical,Street Light Not Working,2020-09-03 04:22:00.000000000,Chikpete,Closed,Complaint resolved,Suresh/AEE
20058798,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2020-09-03 04:21:00.000000000,Jayanagar East,Closed,Cleared,Shashikala T J/AEE
20058797,Electrical,Street Light Not Working,2020-09-03 04:19:00.000000000,Hebbal,Closed,Attended,Sandeep Singh/AEE
20058796,Road Maintenance(Engg),water stagnation,2020-09-03 04:08:00.000000000,Horamavu,Closed,Cleared,Vinay/AEE
20058795,Road Maintenance(Engg),footpath encroachment,2020-09-03 04:06:00.000000000,Yadiyuru,Closed,Action will be taken as per KMC Act,Yatish/AEE
20058794,Electrical,Street Light Not Working,2020-09-03 04:06:00.000000000,Sudduguntepalya,Closed,Attended,Jnanesh/AEE
20058793,Road Maintenance(Engg),footpath encroachment,2020-09-03 03:48:00.000000000,Kaveripura,Closed,closed,Alok Sheety/AEE
20058792,Electrical,Street Light Not Working,2020-09-03 03:46:00.000000000,Begur,Closed,Attended,Sandeep/AEE
20058791,Electrical,Street Light Not Working,2020-09-03 03:42:00.000000000,Kavalbyrasandra,Closed,Attended,Sandeep Singh/AE
20058790,Road Maintenance(Engg),Road side drains,2020-09-03 03:42:00.000000000,Vignana Nagar,Closed,Complaint attended and resolved.,Vijay Kumar /AEE
20058789,veterinary,Animal birth control/neutering of stray dogs,2020-09-03 03:37:00.000000000,Banaswadi,Closed,Attended,DR Mallappa Devadu/ADAH
20058788,veterinary,Animal birth control/neutering of stray dogs,2020-09-03 03:35:00.000000000,Jnanabharathi Ward,Closed,ABC team will visit your ward every week.pls be in contact with Naveen 9964193210,Dr. Venkatesh K.M/ADAH
20058787,veterinary,Animal birth control/neutering of stray dogs,2020-09-03 03:08:00.000000000,Horamavu,Closed,Attended,Mohammed Abbas/ADAH
20058786,Electrical,Street Light Not Working,2020-09-03 03:00:00.000000000,Begur,Closed,Attended,Sandeep/AEE
20058785,Electrical,Street Light Not Working,2020-09-03 02:55:00.000000000,Begur,Closed,Attended,Sandeep/AEE
20058784,Electrical,Street Light Not Working,2020-09-03 02:51:00.000000000,Kuvempu Nagar,Closed,Resolved,Yelahanka AEE Electrical/AEE
20058783,Electrical,Street Light Not Working,2020-09-03 02:48:00.000000000,Kengeri,Closed,Attended,Gavi Siddiah/AEE
20058782,Solid Waste (Garbage) Related,Complaint against SW collector/ SWM official for violation of SWM Rules,2020-09-03 02:44:00.000000000,K.R.Puram,Closed,Attended,Srinidhi/AEE
20058781,Electrical,Street Light Not Working,2020-09-03 02:43:00.000000000,Someshwara,Closed,Resolved,Yelahanka AEE Electrical/AEE
20058780,Electrical,Street Light Not Working,2020-09-03 02:43:00.000000000,Sarakki,Closed,Attended,Umesh/AEE
20058779,Sanitation,Urination in Public/Open Defecation,2020-09-03 02:42:00.000000000,Dattathreya Temple,Resolved,Clse,Krishna/JHI
20058778,veterinary,Stray pig related complaints,2020-09-03 02:26:00.000000000,Sanjay Nagar,Closed,Attended,DR Mallappa Devadu/ADAH
20058777,Electrical,Street Light Not Working,2020-09-03 02:24:00.000000000,Vidyaranyapura,Closed,Resolved,Yelahanka AEE Electrical/AEE
20058776,Electrical,Street Light Not Working,2020-09-03 02:08:00.000000000,Hemmigepura,Closed,Attended,Gavi Siddiah/AEE
20058775,Road Maintenance(Engg),Potholes,2020-09-03 01:58:00.000000000,Singasandra,Closed,The complainer not mention proper address,Nilkanthaya/AEE
20058774,Solid Waste (Garbage) Related,Sweeping not done,2020-09-03 01:55:00.000000000,Bellandur,Closed,Attended,SWM AEE Mahadevapura sub division/AEE
20058773,Solid Waste (Garbage) Related,Garbage dump,2020-09-03 01:48:00.000000000,Uttarahalli,Closed,Attended,Santhosh Kumar H S/AEE
20058772,Electrical,Requirement For New Street Lights,2020-09-03 01:47:00.000000000,Visvesvarapuram,Closed,Attended,Jnanesh/AEE
20058771,Road Maintenance(Engg),Road cutting,2020-09-03 01:40:00.000000000,Dodda Bidarkallu,Rejected,As per the citizen confirmation the complaint has been rejected,BBMP Whatsapp/Customer Support Representative
20058770,Electrical,Street Light Not Working,2020-09-03 01:39:00.000000000,Rajarajeshwari Nagar,Closed,Attended,Gavi Siddiah/AEE
20058769,Road Maintenance(Engg),Potholes,2020-09-03 01:27:00.000000000,Kavalbyrasandra,Closed,Cleared,Atif Ahmed/AEE
20058768,Solid Waste (Garbage) Related,Complaint against SW collector/ SWM official for violation of SWM Rules,2020-09-03 01:18:00.000000000,Radhakrishna Temple,Closed,Attended,Rudramuni/AEE
20058767,Electrical,Street Light Not Working,2020-09-03 01:18:00.000000000,Ganeshmandira Ward,Closed,Attended,Umesh/AEE
20058766,Road Maintenance(Engg),Potholes,2020-09-03 01:04:00.000000000,Hoodi,Closed,CLOSED,Srinivas Murthy/AEE
20058765,Electrical,Street Light Not Working,2020-09-03 01:03:00.000000000,Yeshwanthpur,Closed,Attended,Gavi Siddiah/AEE
20058764,Road Maintenance(Engg),Footpath,2020-09-03 12:59:00.000000000,Kushal Nagar,Closed,Complaint resolved,Atif Ahmed/AEE
20058763,veterinary,Animal birth control/neutering of stray dogs,2020-09-03 12:58:00.000000000,Thanisandra,Rejected,Rejected as per citizen conformation .,BBMP Whatsapp/Customer Support Representative
20058762,Road Maintenance(Engg),water stagnation,2020-09-03 12:45:00.000000000,Vidyaranyapura,Closed,Attended,Beeresh/AEE
20058761,Road Maintenance(Engg),Footpath,2020-09-03 12:43:00.000000000,Kadugondanahalli,Rejected,MULTIPLE COMPLAINT REGISTERED,BBMP Whatsapp/Customer Support Representative
20058760,veterinary,Stray dog related complaints,2020-09-03 12:40:00.000000000,Kodigehalli,Closed,Attended,Dr M H Reddy/ADAH
20058759,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2020-09-03 12:38:00.000000000,Jaraganahalli,Closed,Resolved,Netravathi/AEE
20058758,Solid Waste (Garbage) Related,Garbage dumping in vacant sites,2020-09-03 12:36:00.000000000,Horamavu,Closed,Attended,Srinidhi/AEE
20058757,Electrical,Street Light Not Working,2020-09-03 12:34:00.000000000,Vijanapura,Closed,Attended,Sharath Kumar/AEE
20058756,Road Maintenance(Engg),Footpath,2020-09-03 12:32:00.000000000,T-Dasarahalli,Closed,As per your complaint more time is require to resolve and also need higher authorities inspection. after come to the conclusion the case will be taken up.,Ranganath/AEE
20058755,Road Maintenance(Engg),Road side drains,2020-09-03 12:29:00.000000000,Gangenahalli,Closed,Ok,Vishwanath.S/AEE
20058754,Solid Waste (Garbage) Related,Burning of Garbage in Open Space,2020-09-03 12:27:00.000000000,Anjanapur,Closed,Attended,Santhosh Kumar H S/AEE
20058753,Road Maintenance(Engg),Footpath,2020-09-03 12:24:00.000000000,Shanthala Nagar,Closed,Debris is cleared at the spot,Savitri/AEE
20058752,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2020-09-03 12:22:00.000000000,Rajarajeshwari Nagar,Closed,Arrived,Prakash /AEE
20058751,Electrical,Street Light Not Working,2020-09-03 12:21:00.000000000,Chowdeshwari Ward,Closed,Resolved,Yelahanka AEE Electrical/AEE
20058750,Electrical,Street Light Not Working,2020-09-03 12:17:00.000000000,Aramane Nagar,Closed,complaint resolved,Suresh/AEE
20058749,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2020-09-03 12:16:00.000000000,Jnanabharathi Ward,Closed,Arrived,Prakash /AEE
20058748,Forest,obstructions Branches / Trees.,2020-09-03 12:16:00.000000000,Garudacharpalya,Resolved,cleared,Sudharshan/DYRFO
20058747,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2020-09-03 12:14:00.000000000,Vasanthapura,Closed,Attended,Santhosh Kumar H S/AEE
20058746,Electrical,Street Light Not Working,2020-09-03 12:12:00.000000000,Neelasandra,Closed,Attended,Durga Prasad/AEE
20058745,Forest,obstructions Branches / Trees.,2020-09-03 12:09:00.000000000,Rajarajeshwari Nagar,Resolved,Enginiring section team,Jagadish V/DYRFO
20058744,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2020-09-03 12:09:00.000000000,Arakere,Closed,Resolved,Santhosh Kumar H S/AEE
20058743,Electrical,Street Light Not Working,2020-09-03 12:06:00.000000000,Gurappanapalya,Closed,Attended,Umesh/AEE
20058742,Electrical,Street Light Not Working,2020-09-03 12:06:00.000000000,Gangenahalli,Closed,Attended,Sandeep Singh/AEE
20058741,Forest,Removal of dead/fallen trees,2020-09-03 12:05:00.000000000,Sudduguntepalya,Resolved,Fallen tree branches has been cleared  as per the public request,Vinay Kumar.C/DYRFO
20058740,Revenue Department,Unable to generate the property tax challan,2020-09-03 12:04:00.000000000,Kengeri,Resolved,merging of mallasandra village to bbmp is under process,Arun kumar/ARO
20058739,Health Dept,Increase in mosquito density,2020-09-03 12:00:00.000000000,C.V.Raman Nagar,Closed,Cleared,Manjula/MOH
20058738,Electrical,Street Light Not Working,2020-09-03 11:57:00.000000000,Anjanapur,Closed,Attended,Sandeep/AEE
20058737,Health Dept,Air/Noise pollution,2020-09-03 11:55:00.000000000,Newthippasandra,Closed,Related to pollution control bold,Manjula/MOH
20058736,Forest,Removal of dead/fallen trees,2020-09-03 11:55:00.000000000,Doddabommasandra,Rejected,Please contact Bescom Department,BBMP Whatsapp/Customer Support Representative
20058735,Road Maintenance(Engg),Road side drains,2020-09-03 11:52:00.000000000,Giri Nagar,Closed,Resolved,AEE W 162 t 164/AEE
20058734,Solid Waste (Garbage) Related,Sweeping not done,2020-09-03 11:48:00.000000000,Hegganahalli,Closed,Resolved,Shwetha/AEE
20058733,Electrical,Street Light Not Working,2020-09-03 11:47:00.000000000,Rajarajeshwari Nagar,Closed,Attended,Gavi Siddiah/AEE
20058732,Electrical,Street Light Not Working,2020-09-03 11:47:00.000000000,Rajarajeshwari Nagar,Closed,Attended,Gavi Siddiah/AEE
20058731,veterinary,Animal birth control/neutering of stray dogs,2020-09-03 11:39:00.000000000,Shiva Nagar,Closed,Attended,Dr.Amruthesh/ADAH
20058730,Solid Waste (Garbage) Related,Garbage dump,2020-09-03 11:38:00.000000000,Sanjay Nagar,Closed,Attended,Rudramuni/AEE
20058729,Road Maintenance(Engg),Potholes,2020-09-03 11:33:00.000000000,Kuvempu Nagar,Closed,Resolved,Beeresh/AEE
20058728,Road Maintenance(Engg),Debris Removal / Construction Material,2020-09-03 11:30:00.000000000,Uttarahalli,Closed,Resolved,ROHIT T/AEE
20058727,Electrical,Street Light Not Working,2020-09-03 11:27:00.000000000,Someshwara,Closed,Resolved,Yelahanka AEE Electrical/AEE
20058726,Solid Waste (Garbage) Related,Complaint against SW collector/ SWM official for violation of SWM Rules,2020-09-03 11:23:00.000000000,Jakkasandra,Rejected,rejected as per citizen information.........vel,BBMP Whatsapp/Customer Support Representative
20058725,Electrical,Street Light Not Working,2020-09-03 11:21:00.000000000,Govindraja Nagara,Closed,Attended,Suresh/AEE
20058724,Electrical,Park Lights Not Working,2020-09-03 11:21:00.000000000,Basavanapura,Closed,Attended,Sharath Kumar/AEE
20058723,Electrical,Street Light Not Working,2020-09-03 11:20:00.000000000,Kottigepalya,Closed,Attended,Gavi Siddiah/AEE
20058722,Electrical,Street Light Not Working,2020-09-03 11:17:00.000000000,Jnanabharathi Ward,Closed,Attended,Gavi Siddiah/AEE
20058721,Electrical,Street Light Not Working,2020-09-03 11:09:00.000000000,Jakkur,Closed,Resolved,Yelahanka AEE Electrical/AEE
20058720,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2020-09-03 11:09:00.000000000,Ramamurthy Nagar,Closed,Attended,Srinidhi/AEE
20058719,Electrical,Street Light Not Working,2020-09-03 11:08:00.000000000,Singasandra,Closed,Attended,Sandeep/AEE
20058718,veterinary,Stray dog related complaints,2020-09-03 11:08:00.000000000,Begur,Closed,.,Shivakumar/ADAH
20058717,Electrical,Street Light Not Working,2020-09-03 11:07:00.000000000,Vijay Nagar,Closed,Attended,Umesh/AEE
20058716,Solid Waste (Garbage) Related,Dead animal(s),2020-09-03 11:05:00.000000000,Ramamurthy Nagar,Closed,Attended,Srinidhi/AEE
20058715,Road Maintenance(Engg),Potholes,2020-09-03 11:04:00.000000000,J.P.Park,Rejected,This complaints comes under BWSSB.,BBMP Whatsapp/Customer Support Representative
20058714,Road Maintenance(Engg),Potholes,2020-09-03 11:04:00.000000000,Sudam Nagar,Closed,Ok,Pradeep/AEE
20058713,Electrical,Street Light Not Working,2020-09-03 11:03:00.000000000,Gottigere,Closed,Attended,Sandeep/AEE
20058712,Solid Waste (Garbage) Related,Dead animal(s),2020-09-03 11:03:00.000000000,Begur,Closed,Attended,Santhosh Kumar H S/AEE
20058711,Electrical,Street Light Not Working,2020-09-03 11:00:00.000000000,HSR Layout,Closed,Attended,Sandeep/AEE
20058710,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2020-09-03 10:50:00.000000000,Bommanahalli,Closed,Resolved,Netravathi/AEE
20058709,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2020-09-03 10:49:00.000000000,Kottigepalya,Closed,Arrived,Prakash /AEE
20058708,Solid Waste (Garbage) Related,Sweeping not done,2020-09-03 10:46:00.000000000,Gottigere,Closed,Attended,Santhosh Kumar H S/AEE
20058707,Road Maintenance(Engg),Debris Removal / Construction Material,2020-09-03 10:44:00.000000000,Puttenahalli,Closed,Attended,Ravi D/AEE
20058706,veterinary,Animal birth control/neutering of stray dogs,2020-09-03 10:41:00.000000000,Gottigere,Closed,.,Shivakumar/ADAH
20058705,Road Maintenance(Engg),Debris Removal / Construction Material,2020-09-03 10:40:00.000000000,Someshwara,Closed,Closed,Raghunadan/AEE
20058704,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2020-09-03 10:37:00.000000000,Gottigere,Closed,Attended,Santhosh Kumar H S/AEE
20058703,Electrical,Street Light Not Working,2020-09-03 10:37:00.000000000,Kempegowda Ward,Closed,Resolved,Yelahanka AEE Electrical/AEE
20058702,Solid Waste (Garbage) Related,Public dustbins not cleaned,2020-09-03 10:35:00.000000000,Karisandra,Rejected,REJECTED...............VEL,BBMP Whatsapp/Customer Support Representative
20058701,Electrical,Street Light Not Working,2020-09-03 10:34:00.000000000,Benniganahalli,Closed,Attended,Durga Prasad/AEE
20058700,Solid Waste (Garbage) Related,Complaint against SW collector/ SWM official for violation of SWM Rules,2020-09-03 10:33:00.000000000,HSR Layout,Closed,Resolved,Netravathi/AEE
20058699,veterinary,Animal birth control/neutering of stray dogs,2020-09-03 10:28:00.000000000,Kumaraswamy Layout,Closed,Resolved,M G Halli/ADAH
20058698,Road Maintenance(Engg),Potholes,2020-09-03 10:28:00.000000000,Hagadooru,Closed,Temporary measures attended,Yadu Krishna/AEE
20058697,Health Dept,Unhygienic premises in Hotel etc,2020-09-03 10:26:00.000000000,Hosakerehalli,Closed,Attended,Dr Kalpana/MOH
20058696,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2020-09-03 10:26:00.000000000,Pattabhiram Nagar,Closed,Cleared,Shashikala T J/AEE
20058695,Electrical,Street Light Not Working,2020-09-03 10:24:00.000000000,Shanthi Nagar,Closed,Attended,Durga Prasad/AEE
20058694,Electrical,Street Light Not Working,2020-09-03 10:23:00.000000000,Konanakunte,Closed,Attended,Sandeep/AEE
20058693,Solid Waste (Garbage) Related,Dead animal(s),2020-09-03 10:22:00.000000000,Nandini Layout,Closed,Cleared,Rekha/AEE
20058692,Electrical,Requirement For New Street Lights,2020-09-03 10:17:00.000000000,Bagalagunte,Closed,Attended,Gurappa Y Doddamani/AEE
20058691,Electrical,Street Light Not Working,2020-09-03 10:14:00.000000000,Banaswadi,Closed,Attended,Durga Prasad/AEE
20058690,Electrical,Street Light Not Working,2020-09-03 10:09:00.000000000,Banaswadi,Closed,Attended,Durga Prasad/AEE
20058689,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2020-09-03 10:06:00.000000000,Bommanahalli,Closed,Resolved,Netravathi/AEE
20058688,veterinary,Stray dog related complaints,2020-09-03 10:06:00.000000000,Attiguppe,Closed,Solved,M G Halli/ADAH
20058687,Forest,obstructions Branches / Trees.,2020-09-03 10:03:00.000000000,Shakambari Nagar,Resolved,Fallen tree logs have been cleared as per request madam.,Vinay Kumar.C/DYRFO
20058686,Electrical,Street Light Not Working,2020-09-03 10:01:00.000000000,Bagalagunte,Closed,Attended,Gurappa Y Doddamani/AEE
20058685,Solid Waste (Garbage) Related,Sweeping not done,2020-09-03 09:57:00.000000000,Madiwala,Closed,"As attended by junior health inspector, the complaint is closed. if issue persists contact junior health inspector.  Practice segregation of waste at source in to wet dry and sanitary waste. Encourage others to follow. Thank you for helping BBMP to serve you better.",Santoshkumar/AEE
20058684,Road Maintenance(Engg),Debris Removal / Construction Material,2020-09-03 09:54:00.000000000,Puttenahalli,Closed,Attended,Ravi D/AEE
20058683,Solid Waste (Garbage) Related,Garbage dump,2020-09-03 09:54:00.000000000,Vrushabhavati Nagar,Closed,Cleared,Rekha/AEE
20058682,Electrical,Street Light Not Working,2020-09-03 09:51:00.000000000,Jayamahal,Closed,Attended,Sandeep Singh/AE
20058681,Road Maintenance(Engg),Debris Removal / Construction Material,2020-09-03 09:51:00.000000000,Puttenahalli,Closed,Attended,Ravi D/AEE
20058680,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2020-09-03 09:49:00.000000000,Sanjay Nagar,Closed,Attended,Rudramuni/AEE
20058679,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2020-09-03 09:49:00.000000000,Horamavu,Closed,Attended,Srinidhi/AEE
20058678,Solid Waste (Garbage) Related,Garbage dump,2020-09-03 09:48:00.000000000,Vrushabhavati Nagar,Closed,Close,Rekha/AEE
20058677,Road Maintenance(Engg),Road side drains,2020-09-03 09:48:00.000000000,Horamavu,Closed,Cleared,Vinay/AEE
20058676,Road Maintenance(Engg),Road side drains,2020-09-03 09:48:00.000000000,Horamavu,Closed,Cleared,Vinay/AEE
20058675,Electrical,Street Light Not Working,2020-09-03 09:47:00.000000000,Sri Rammandira,Closed,Attended,Suresh/AEE
20058674,Road Maintenance(Engg),Debris Removal / Construction Material,2020-09-03 09:46:00.000000000,Dharmarayaswamy Temple Ward,Closed,Ok,Pradeep/AEE
20058673,Road Maintenance(Engg),Road cutting,2020-09-03 09:46:00.000000000,J.P.Nagar,Closed,Close,Vanaraju.P/AEE
20058672,Road Maintenance(Engg),Road cutting,2020-09-03 09:43:00.000000000,J.P.Nagar,Closed,Close,Vanaraju.P/AEE
20058671,Solid Waste (Garbage) Related,Garbage dump,2020-09-03 09:42:00.000000000,Byrasandra,Closed,Cleared,Shashikala T J/AEE
20058670,veterinary,Animal birth control/neutering of stray dogs,2020-09-03 09:36:00.000000000,Ramamurthy Nagar,Closed,Attended,Mohammed Abbas/ADAH
20058669,Forest,Removal of dead/fallen trees,2020-09-03 09:31:00.000000000,Shakambari Nagar,Resolved,Fallen tree branches has been cleared,Vinay Kumar.C/DYRFO
20058668,Solid Waste (Garbage) Related,Dead animal(s),2020-09-03 09:31:00.000000000,HBR Layout,Closed,Cleared,Mamatha M.S/AEE
20058667,Solid Waste (Garbage) Related,Garbage dumping in vacant sites,2020-09-03 09:30:00.000000000,Bagalagunte,Closed,Resolved,Shwetha/AEE
20058666,Electrical,Requirement For New Street Lights,2020-09-03 09:27:00.000000000,Uttarahalli,Closed,Attended,Sandeep/AEE
20058665,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2020-09-03 09:25:00.000000000,Kottigepalya,Closed,Arrived,Prakash /AEE
20058664,Road Maintenance(Engg),UnAuthorised Constructions,2020-09-03 09:24:00.000000000,Hagadooru,Non Relevant,\N,BBMP Whatsapp/Customer Support Representative
20058663,Road Maintenance(Engg),Overhanging cables,2020-09-03 09:22:00.000000000,Pulikeshi Nagar,Closed,Attended,Ravi Waddar/AEE
20058662,Solid Waste (Garbage) Related,Public dustbins not cleaned,2020-09-03 09:21:00.000000000,Jakkasandra,Rejected,Rejected as per citizen conformation complaint as been resloved .,BBMP Whatsapp/Customer Support Representative
20058661,Electrical,Street Light Not Working,2020-09-03 09:20:00.000000000,Singasandra,Closed,Attended,Sandeep/AEE
20058660,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2020-09-03 09:19:00.000000000,Kavalbyrasandra,Closed,Attended,Jyothi/AEE
20058659,Road Maintenance(Engg),Road cutting,2020-09-03 09:17:00.000000000,Sarakki,Closed,Close,Vanaraju.P/AEE
20058658,Forest,Removal of dead/fallen trees,2020-09-03 09:08:00.000000000,Arakere,Registered,Transferred Task,Narendra Babu/RFO
20058657,Solid Waste (Garbage) Related,Sweeping not done,2020-09-03 09:06:00.000000000,Bilekahalli,Closed,Resolved,Netravathi/AEE
20058656,Estate,Encroachment,2020-09-03 09:03:00.000000000,Ulsoor,Closed,CLEARED,Srinivas Murthy/DC
20058655,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2020-09-03 08:57:00.000000000,Jnanabharathi Ward,Closed,Arrived,Prakash /AEE
20058654,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2020-09-03 08:56:00.000000000,Koramangala,Closed,"As attended by junior health inspector, the complaint is closed. if issue persists contact junior health inspector.  Practice segregation of waste at source in to wet dry and sanitary waste. Encourage others to follow. Thank you for helping BBMP to serve you better.",Santoshkumar/AEE
20058653,veterinary,Animal birth control/neutering of stray dogs,2020-09-03 08:56:00.000000000,Ramamurthy Nagar,Closed,Attended,Mohammed Abbas/ADAH
20058652,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2020-09-03 08:48:00.000000000,Rajarajeshwari Nagar,Closed,Sent collected garbage,Prakash /AEE
20058651,Road Maintenance(Engg),Road cutting,2020-09-03 08:47:00.000000000,Hoodi,Closed,CLOSED,Srinivas Murthy/AEE
20058650,Forest,Removal of dead/fallen trees,2020-09-03 08:41:00.000000000,Byatarayanapura,Resolved,cleared,Mutturaju KP/DYRFO
