Complaint ID,Category,Sub Category,Grievance Date,Ward Name,Grievance Status,Staff Remarks,Staff Name
20338571,Electrical,Street Light Not Working,2023-03-23 06:57:00.000000000,Shankaramata,Closed,attended,Suresh/AEE
20338570,Electrical,Street Light Not Working,2023-03-23 06:54:00.000000000,Herohalli,Closed,ATTENDED,Gavi Siddiah/AEE
20338569,Electrical,Street Light Not Working,2023-03-23 06:54:00.000000000,Ullalu,Closed,ATTENDED,Gavi Siddiah/AEE
20338568,Electrical,Street Light Not Working,2023-03-23 06:53:00.000000000,Newthippasandra,Closed,Attended,Durga Prasad/AEE
20338567,veterinary,Stray dog related complaints,2023-03-23 06:52:00.000000000,Vidyaranyapura,Closed,attended,Dr M H Reddy/ADAH
20338566,Electrical,Street Light Not Working,2023-03-23 06:51:00.000000000,Jnanabharathi Ward,Closed,ATTENDED,Gavi Siddiah/AEE
20338565,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2023-03-23 06:51:00.000000000,Hoysala Nagar,Closed,Closed,Prasanna/AEE
20338564,Electrical,Street Light Not Working,2023-03-23 06:50:00.000000000,Hosakerehalli,Closed,Attended,Umesh/AEE
20338563,Electrical,Street Light Not Working,2023-03-23 06:47:00.000000000,Kempegowda Ward,Closed,Resolved,Yelahanka AEE Electrical/AEE
20338562,Electrical,Street Light Not Working,2023-03-23 06:44:00.000000000,Basaveshwara Nagar,Closed,ATTENDED,Suresh/AEE
20338561,Forest,obstructions Branches / Trees.,2023-03-23 06:41:00.000000000,Horamavu,Closed,Resolved,Sudharshan/DYRFO
20338560,veterinary,Stray/Rabid dog bite,2023-03-23 06:40:00.000000000,Gottigere,Closed,.,Shivakumar/ADAH
20338559,Forest,obstructions Branches / Trees.,2023-03-23 06:38:00.000000000,Horamavu,Closed,Cleared,Sudharshan/DYRFO
20338558,Road Maintenance(Engg),Road side drains,2023-03-23 06:37:00.000000000,Doddanekkundi,Closed,Resolved,Srinivas Murthy/AEE
20338557,Electrical,Street Light Not Working,2023-03-23 06:36:00.000000000,Jnanabharathi Ward,Closed,ATTENDED,Gavi Siddiah/AEE
20338556,Electrical,Street Light Not Working,2023-03-23 06:34:00.000000000,T-Dasarahalli,Closed,Attended,Gurappa Y Doddamani/AEE
20338555,Electrical,Street Light Not Working,2023-03-23 06:26:00.000000000,Vishwanathnagenahalli,Closed,Antended,Sandeep Singh/AEE
20338554,Electrical,Street Light Not Working,2023-03-23 06:19:00.000000000,Muneshwara Nagar,Closed,Antended,Sandeep Singh/AEE
20338553,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2023-03-23 06:17:00.000000000,Vidyapeetha,Closed,Clear,Shashikala/AEE
20338552,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2023-03-23 06:08:00.000000000,Basavanagudi,Closed,CLS,Shashikala/AEE
20338551,Electrical,Street Light Not Working,2023-03-23 06:05:00.000000000,Hongasandra,Closed,Attended,Sandeep/AEE
20338550,Electrical,Street Lights Switched On During Day Time,2023-03-23 06:05:00.000000000,BTM Layout,Closed,Attended,Jnanesh/AEE
20338549,Health Dept,Increase in mosquito density,2023-03-23 05:58:00.000000000,Varthur,Closed,resolved,Dr. Rakesh Reddy/MOH
20338548,Road Maintenance(Engg),Potholes,2023-03-23 05:54:00.000000000,Varthur,Closed,Cleared,Yadu Krishna/AEE
20338547,Road Maintenance(Engg),Potholes,2023-03-23 05:48:00.000000000,Dodda Bidarkallu,Closed,Attended by the assistant engineer ward no 40,Ramesh i/c/AEE
20338546,Electrical,Street Light Not Working,2023-03-23 05:43:00.000000000,Byatarayanapura,Closed,Resolved,Yelahanka AEE Electrical/AEE
20338545,Solid Waste (Garbage) Related,Sweeping not done,2023-03-23 05:42:00.000000000,Jayangar,Closed,Attended,Ranga Swamy/AEE
20338544,Solid Waste (Garbage) Related,Burning of Garbage in Open Space,2023-03-23 05:41:00.000000000,Jakkur,Non Relevant,Comes under panchyatji limit,BBMP Whatsapp/Customer Support Representative
20338543,Forest,obstructions Branches / Trees.,2023-03-23 05:41:00.000000000,Byatarayanapura,Closed,The Complain has been resolved.,Mutturaju KP/DYRFO
20338542,Solid Waste (Garbage) Related,Garbage dump,2023-03-23 05:34:00.000000000,Sri Nagar,Closed,Complaint closed,Shashikala/AEE
20338541,Electrical,Street Light Not Working,2023-03-23 05:33:00.000000000,Rajamahal,Closed,attended,Suresh/AEE
20338540,Electrical,Street Light Not Working,2023-03-23 04:43:00.000000000,Gandhi Nagar,Closed,attended,Suresh/AEE
20338539,Solid Waste (Garbage) Related,Garbage dump,2023-03-23 04:35:00.000000000,Kavalbyrasandra,Closed,Attended,Jyothi/AEE
20338538,Electrical,Street Light Not Working,2023-03-23 04:35:00.000000000,Sarakki,Closed,Attended,Umesh/AEE
20338537,Road Maintenance(Engg),Road side drains,2023-03-23 04:30:00.000000000,Vignana Nagar,Closed,Resolved,Vijay Kumar /AEE
20338536,Electrical,Street Light Not Working,2023-03-23 04:26:00.000000000,Domlur,Closed,Attended,Durga Prasad/AEE
20338535,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2023-03-23 03:54:00.000000000,Kadugondanahalli,Closed,Close,Mamatha M.S/AEE
20338534,Road Maintenance(Engg),footpath encroachment,2023-03-23 03:46:00.000000000,A.Narayanapura,Closed,Notice issued,Vijay Kumar /AEE
20338533,Electrical,Street Lights Switched On During Day Time,2023-03-23 03:44:00.000000000,Kengeri,Closed,ATTENDED,Gavi Siddiah/AEE
20338532,Road Maintenance(Engg),Debris Removal / Construction Material,2023-03-23 03:41:00.000000000,Vidyaranyapura,Closed,Resolved,Beeresh/AEE
20338531,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2023-03-23 03:37:00.000000000,Rajagopala Nagar,Closed,Cleared,Shwetha/AEE
20338530,Solid Waste (Garbage) Related,Sweeping not done,2023-03-23 03:32:00.000000000,Thanisandra,Closed,TX,Shivakumar/AEE
20338529,Electrical,Street Light Not Working,2023-03-23 03:31:00.000000000,Peenya Industrial Area,Closed,Attended,Gurappa Y Doddamani/AEE
20338528,Forest,Removal of dead/fallen trees,2023-03-23 03:27:00.000000000,J.P.Park,Closed,The Complaint has been resolved.,Jagadish V/DYRFO
20338527,Electrical,Street Light Not Working,2023-03-23 03:20:00.000000000,Shakambari Nagar,Closed,Attended,Umesh/AEE
20338526,Electrical,Street Light Not Working,2023-03-23 03:20:00.000000000,BTM Layout,Closed,Attended,Jnanesh/AEE
20338525,Electrical,Street Light Not Working,2023-03-23 03:15:00.000000000,Visvesvarapuram,Closed,Attended,Jnanesh/AEE
20338524,Solid Waste (Garbage) Related,Garbage dump,2023-03-23 03:08:00.000000000,Bharathi Nagar,Closed,Hh,Abhilash/AEE
20338523,Solid Waste (Garbage) Related,Garbage dump,2023-03-23 02:58:00.000000000,Kavalbyrasandra,Closed,Attended,Jyothi/AEE
20338522,Electrical,Street Light Not Working,2023-03-23 02:52:00.000000000,Rajaji Nagar,Closed,attended,Suresh/AEE
20338521,Electrical,Street Light Not Working,2023-03-23 02:48:00.000000000,Shankaramata,Closed,attended,Suresh/AEE
20338520,Road Maintenance(Engg),Debris Removal / Construction Material,2023-03-23 02:46:00.000000000,Kavalbyrasandra,Closed,Closed,Atif Ahmed/AEE
20338519,Electrical,Street Light Not Working,2023-03-23 02:36:00.000000000,Rajaji Nagar,Closed,attended,Suresh/AEE
20338518,Solid Waste (Garbage) Related,Garbage dump,2023-03-23 02:34:00.000000000,J.P.Park,Closed,c,Prakash /AEE
20338517,Solid Waste (Garbage) Related,Garbage dump,2023-03-23 02:17:00.000000000,Kushal Nagar,Closed,Attended,Jyothi/AEE
20338516,veterinary,Mutton/Chicken/fish stall Unhygienic maintenance,2023-03-23 02:10:00.000000000,Shanthi Nagar,Closed,Attended,DR Mallappa Devadu/ADAH
20338515,Electrical,Street Light Not Working,2023-03-23 02:09:00.000000000,Rajarajeshwari Nagar,Closed,ATTENDED,Gavi Siddiah/AEE
20338514,Electrical,Street Light Not Working,2023-03-23 02:06:00.000000000,Dodda Bidarkallu,Closed,ATTENDED,Gavi Siddiah/AEE
20338513,Electrical,Park Lights Not Working,2023-03-23 02:06:00.000000000,Jayangar,Closed,Attended,Jnanesh/AEE
20338512,Solid Waste (Garbage) Related,Sweeping not done,2023-03-23 02:01:00.000000000,Kempapura Agrahara,Closed,cleared,Shobha/AEE
20338511,Electrical,Street Light Not Working,2023-03-23 01:57:00.000000000,Singasandra,Closed,Attended,Sandeep/AEE
20338510,Solid Waste (Garbage) Related,Sweeping not done,2023-03-23 01:52:00.000000000,Kempapura Agrahara,Closed,cleared,Shobha/AEE
20338509,Solid Waste (Garbage) Related,Garbage dump,2023-03-23 01:45:00.000000000,Sampangiram Nagar,Closed,Gh,Abhilash/AEE
20338508,Advertisement,Flex and banners,2023-03-23 01:45:00.000000000,Mathikere,Closed,REMOVED ALREADY,ARO/ARO
20338507,Road Maintenance(Engg),Potholes,2023-03-23 01:40:00.000000000,Vignana Nagar,Closed,Resolved,Vijay Kumar /AEE
20338506,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2023-03-23 01:36:00.000000000,Manorayanapalya,Closed,Clear,Rudramuni/AEE
20338505,Electrical,Street Light Not Working,2023-03-23 01:26:00.000000000,Dodda Bidarkallu,Closed,ATTENDED,Gavi Siddiah/AEE
20338504,Solid Waste (Garbage) Related,Sweeping not done,2023-03-23 01:22:00.000000000,Lingarajapuram,Closed,Close,Mamatha M.S/AEE
20338503,Electrical,Park Lights Not Working,2023-03-23 01:22:00.000000000,Singasandra,Closed,Attended,Sandeep/AEE
20338502,Electrical,Street Light Not Working,2023-03-23 01:20:00.000000000,Bilekahalli,Closed,Attended,Sandeep/AEE
20338501,Electrical,Street Light Not Working,2023-03-23 12:52:00.000000000,Newthippasandra,Closed,Attended,Durga Prasad/AEE
20338500,Solid Waste (Garbage) Related,Garbage nuisance while transporting,2023-03-23 12:32:00.000000000,Sampangiram Nagar,Closed,Vh,Abhilash/AEE
20338499,Solid Waste (Garbage) Related,Garbage dump,2023-03-23 12:25:00.000000000,Gottigere,Closed,Attend the complent,Santhosh Kumar H S/AEE
20338498,Solid Waste (Garbage) Related,Garbage dumping in vacant sites,2023-03-23 12:23:00.000000000,Hanumantha Nagar,Closed,Cleared,Shashikala/AEE
20338497,Solid Waste (Garbage) Related,Sweeping not done,2023-03-23 12:22:00.000000000,Hanumantha Nagar,Closed,Cleared,Shashikala/AEE
20338496,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2023-03-23 12:17:00.000000000,Katriguppe,Closed,Cleared,Shashikala/AEE
20338495,Road Maintenance(Engg),Potholes,2023-03-23 12:15:00.000000000,Thanisandra,Closed,Attended,AEE byatarayanapura sub division/AEE
20338494,Road Maintenance(Engg),Road cutting,2023-03-23 12:05:00.000000000,Chokkasandra,Closed,Resolved,Prabhu/AEE
20338493,Solid Waste (Garbage) Related,Garbage dump,2023-03-23 12:03:00.000000000,Rajarajeshwari Nagar,Closed,C,Prakash /AEE
20338492,Road Maintenance(Engg),water leakage on road,2023-03-23 12:01:00.000000000,Singasandra,Closed,Action Initiated,Nilkanthaya/AEE
20338491,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2023-03-23 11:59:00.000000000,Kushal Nagar,Closed,Attended,Jyothi/AEE
20338490,Solid Waste (Garbage) Related,Sweeping not done,2023-03-23 11:57:00.000000000,Koramangala,Closed,"As attended by junior health inspector, the complaint is closed. If issue persist please contact junior health inspector. Do practice segregation of waste at source & handover to BBMP collection system. Encourage others. Help BBMP to serve you better.",Santoshkumar/AEE
20338489,Road Maintenance(Engg),footpath encroachment,2023-03-23 11:56:00.000000000,Kempapura Agrahara,Closed,Resolved,Fazana/AEE
20338488,Solid Waste (Garbage) Related,Segregation of waste is not done,2023-03-23 11:55:00.000000000,Vidyapeetha,Closed,Clear,Shashikala/AEE
20338487,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2023-03-23 11:51:00.000000000,Vishwanathnagenahalli,Closed,Clear,Rudramuni/AEE
20338486,Markets,Illegal Parking,2023-03-23 11:51:00.000000000,Visvesvarapuram,Closed,Closed,Uma Shankar /Nodel Officer
20338485,Solid Waste (Garbage) Related,Sweeping not done,2023-03-23 11:50:00.000000000,Radhakrishna Temple,Closed,Clear,Rudramuni/AEE
20338484,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2023-03-23 11:48:00.000000000,Bellandur,Closed,Complaint Attend,SWM AEE Mahadevapura sub division/AEE
20338483,Road Maintenance(Engg),Road side drains,2023-03-23 11:47:00.000000000,Bellandur,Closed,Complaint attended,Markandiaha/AEE
20338482,Electrical,Street Light Not Working,2023-03-23 11:44:00.000000000,Hoodi,Closed,Attended,Sharath Kumar/AEE
20338481,Forest,Removal of dead/fallen trees,2023-03-23 11:43:00.000000000,Rajarajeshwari Nagar,Closed,The Complaint has been resolved.,Jagadish V/DYRFO
20338480,Solid Waste (Garbage) Related,Burning of Garbage in Open Space,2023-03-23 11:34:00.000000000,Herohalli,Closed,Attended,Smt Poornima J B/AEE
20338479,Road Maintenance(Engg),Road side drains,2023-03-23 11:32:00.000000000,Hoysala Nagar,Closed,Closed,SHANTHA BADAGANDI/AEE
20338478,Electrical,Street Light Not Working,2023-03-23 11:29:00.000000000,Giri Nagar,Closed,Attended,Jnanesh/AEE
20338477,Health Dept,Spraying,2023-03-23 11:29:00.000000000,Hemmigepura,Closed,Resolved,Dr vivekanada/MOH
20338476,Electrical,Street Light Not Working,2023-03-23 11:29:00.000000000,Ramamurthy Nagar,Closed,Attended,Sharath Kumar/AEE
20338475,Electrical,Street Light Not Working,2023-03-23 11:29:00.000000000,Konanakunte,Closed,Attended,Sandeep/AEE
20338474,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2023-03-23 11:28:00.000000000,Basavanagudi,Closed,CLS,Shashikala/AEE
20338473,Electrical,Street Light Not Working,2023-03-23 11:26:00.000000000,Ramamurthy Nagar,Closed,Attended,Sharath Kumar/AEE
20338472,Road Maintenance(Engg),Road side drains,2023-03-23 11:24:00.000000000,Dharmarayaswamy Temple Ward,Closed,Closed,Uma Shankar /Nodel Officer
20338471,Electrical,Street Light Not Working,2023-03-23 11:24:00.000000000,Ramamurthy Nagar,Closed,Attended,Sharath Kumar/AEE
20338470,Solid Waste (Garbage) Related,Garbage dump,2023-03-23 11:23:00.000000000,Gurappanapalya,Closed,CLOSED,Shashikala T J/AEE
20338469,Electrical,Street Light Not Working,2023-03-23 11:23:00.000000000,Singasandra,Closed,Attended,Sandeep/AEE
20338468,Health Dept,Unhygienic premises in Hotel etc,2023-03-23 11:20:00.000000000,Ramamurthy Nagar,Closed,resolved,6360640353/MOH
20338467,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2023-03-23 11:19:00.000000000,Rajarajeshwari Nagar,Closed,C,Prakash /AEE
20338466,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2023-03-23 11:12:00.000000000,Bellandur,Closed,Clear,SWM AEE Mahadevapura sub division/AEE
20338465,Road Maintenance(Engg),Debris Removal / Construction Material,2023-03-23 11:09:00.000000000,Vidyapeetha,Closed,Resolved,AEE W 162 t 164/AEE
20338464,Parks and Play grounds,Issues Related to Parks/Medians/Circles/Island.,2023-03-23 11:05:00.000000000,Jayangar,Non Relevant,non relevant,BBMP Whatsapp/Customer Support Representative
20338463,Town Planning,Noise during Building Construction,2023-03-23 10:54:00.000000000,Herohalli,Closed,313 notice issued to this property,Samandaih/ADTP
20338462,Road Maintenance(Engg),Potholes,2023-03-23 10:54:00.000000000,BTM Layout,Closed,Resolved,Ashok S Biradar/AEE
20338461,Electrical,Street Light Not Working,2023-03-23 10:46:00.000000000,Gottigere,Closed,Attended,Sandeep/AEE
20338460,Parks and Play grounds,Gym/Children Play equipment in the parks,2023-03-23 10:45:00.000000000,Hoysala Nagar,Closed,This Complaint is Already attended,Om Prakash/HS
20338459,Electrical,Street Light Not Working,2023-03-23 10:39:00.000000000,Bommanahalli,Closed,Attended,Sandeep/AEE
20338458,Road Maintenance(Engg),Debris Removal / Construction Material,2023-03-23 10:38:00.000000000,Hongasandra,Closed,Solvid,Ramesh Deva/AEE
20338457,Electrical,Street Light Not Working,2023-03-23 10:20:00.000000000,Newthippasandra,Closed,Attended,Durga Prasad/AEE
20338456,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2023-03-23 10:19:00.000000000,Giri Nagar,Closed,Complaint cleared,Shashikala/AEE
20338455,Electrical,Street Light Not Working,2023-03-23 10:11:00.000000000,Nagavara,Closed,Attended,Durga Prasad/AEE
20338454,Solid Waste (Garbage) Related,Garbage transfer not as per norms & area not kept clean,2023-03-23 10:07:00.000000000,Kushal Nagar,Closed,Attended,Jyothi/AEE
20338453,Health Dept,Unhygienic premises in Hotel etc,2023-03-23 09:56:00.000000000,Hoodi,Closed,resolved,Dr. Rakesh Reddy/MOH
20338452,Solid Waste (Garbage) Related,Garbage dump,2023-03-23 09:52:00.000000000,Kadugodi,Closed,Complaint Attend,SWM AEE Mahadevapura sub division/AEE
20338451,Road Maintenance(Engg),Potholes,2023-03-23 09:49:00.000000000,Kavalbyrasandra,Closed,Closed,Atif Ahmed/AEE
20338450,Health Dept,Increase in mosquito density,2023-03-23 09:45:00.000000000,Kavalbyrasandra,Closed,ATTENDED,Nayanathara patil/MOH
20338449,Solid Waste (Garbage) Related,Garbage dump,2023-03-23 09:44:00.000000000,Kavalbyrasandra,Closed,Attended,Jyothi/AEE
20338448,Solid Waste (Garbage) Related,Burning of Garbage in Open Space,2023-03-23 09:39:00.000000000,Arakere,Closed,Attend the complent,Santhosh Kumar H S/AEE
20338447,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2023-03-23 09:37:00.000000000,Muneshwara Nagar,Closed,Attended,Jyothi/AEE
20338446,Solid Waste (Garbage) Related,Public dustbins not cleaned,2023-03-23 09:34:00.000000000,K.R.Market,Closed,Cleared,Umesh/JHI
20338445,Advertisement,Flex and banners,2023-03-23 09:33:00.000000000,Chikkalasandra,Registered,Transferred Task,B RUDRESH/ARO
20338444,Solid Waste (Garbage) Related,Garbage dump,2023-03-23 09:32:00.000000000,Hebbal,Closed,Clear,Rudramuni/AEE
20338443,Solid Waste (Garbage) Related,Garbage dumping in vacant sites,2023-03-23 09:32:00.000000000,Padmanabha Nagar,Closed,Attended,Manjunatha T R/AEE
20338442,Electrical,Street Light Not Working,2023-03-23 09:28:00.000000000,Rajarajeshwari Nagar,Closed,ATTENDED,Gavi Siddiah/AEE
20338441,Electrical,Street Light Not Working,2023-03-23 09:27:00.000000000,Hagadooru,Closed,Attended,Sharath Kumar/AEE
20338440,Solid Waste (Garbage) Related,Garbage dump,2023-03-23 09:26:00.000000000,Kempegowda Ward,Closed,cleared,SWM AEE Ward 1 to 4/AEE
20338439,Health Dept,Increase in mosquito density,2023-03-23 09:25:00.000000000,Padmanabha Nagar,Closed,COMPLAINT ATTENDED,B.S  Shivarudrayya/SHI
20338438,veterinary,Stray dog related complaints,2023-03-23 09:24:00.000000000,Ramamurthy Nagar,Closed,Attended,Mohammed Abbas/ADAH
20338437,Solid Waste (Garbage) Related,Garbage dump,2023-03-23 09:23:00.000000000,Dr.Rajkumar Ward,Closed,Clear,JHI WARD 106/JHI
20338436,Electrical,Street Light Not Working,2023-03-23 09:20:00.000000000,Uttarahalli,Closed,Attended,Sandeep/AEE
20338435,Town Planning,Construction not done as per approved plan (Building Bye Law Violations),2023-03-23 09:18:00.000000000,Dr.Rajkumar Ward,ReOpen,"Drainage water leaking inside the houses due to illegal construction made against BBMP rules. Nobody is responding to complaints despite several follow ups.
WHO WILL BE RESPONSIBLE FOR DEATH FROM ILLEGAL CONSTRUCTION ?",Narayan Swami/ADTP
20338434,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2023-03-23 09:17:00.000000000,Someshwara,Closed,cleared,SWM AEE Ward 1 to 4/AEE
20338433,Solid Waste (Garbage) Related,Garbage dump,2023-03-23 09:09:00.000000000,Banashankari Temple Ward,Closed,Attached,Manjunatha T R/AEE
20338432,Solid Waste (Garbage) Related,Garbage dump,2023-03-23 09:05:00.000000000,Bellandur,Closed,Complaint Attend,SWM AEE Mahadevapura sub division/AEE
20338431,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2023-03-23 09:04:00.000000000,Mallasandra,Closed,Cleared,Shwetha/AEE
20338430,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2023-03-23 09:00:00.000000000,Maruthi Seva Nagar,Closed,Close,Mamatha M.S/AEE
20338429,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2023-03-23 08:50:00.000000000,Shakambari Nagar,Closed,CLOSED,Shashikala T J/AEE
20338428,Storm  Water Drain(SWD),Maintenance of SWD,2023-03-23 08:41:00.000000000,Horamavu,Closed,Pertains to ward. Hence please contact concerned,Sathish/AE
20338427,Solid Waste (Garbage) Related,Garbage dumping in vacant sites,2023-03-23 08:39:00.000000000,Ullalu,Closed,Attended,Smt Poornima J B/AEE
20338426,veterinary,Animal birth control/neutering of stray dogs,2023-03-23 08:36:00.000000000,Rajarajeshwari Nagar,Closed,"ABC team will visit your wards regularly for neutering and Vaccination and also on complaints, As per Supreme court orders ,street dogs cannot be relocated from its original place.you can send your complaints directly to 9480685386",Dr. Venkatesh K.M/ADAH
20338425,Electrical,Street Light Not Working,2023-03-23 08:20:00.000000000,Bellandur,Closed,Attended,Sharath Kumar/AEE
20338424,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2023-03-23 08:19:00.000000000,Ramamurthy Nagar,Closed,Clear,Chandrakala K/JHI
20338423,Road Maintenance(Engg),Road side drains,2023-03-23 08:18:00.000000000,Hoodi,Closed,Resolved,Srinivas Murthy/AEE
20338422,Forest,obstructions Branches / Trees.,2023-03-23 07:55:00.000000000,HSR Layout,Registered,Transferred Task,Narendra Babu/RFO
20338421,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2023-03-23 07:50:00.000000000,Kavalbyrasandra,Closed,Attended,Jyothi/AEE
20338420,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2023-03-23 07:39:00.000000000,Radhakrishna Temple,Closed,Clear,Rudramuni/AEE
20338419,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2023-03-23 07:38:00.000000000,Radhakrishna Temple,Closed,Clear,Rudramuni/AEE
20338418,Solid Waste (Garbage) Related,Garbage dump,2023-03-23 07:31:00.000000000,Sri Rammandira,Closed,Complaint cleared,Yogesh/AEE
20338417,Solid Waste (Garbage) Related,Garbage dump,2023-03-23 07:19:00.000000000,Shettyhalli,Closed,Cleared,Shwetha/AEE
20338416,Forest,Removal of dead/fallen trees,2023-03-23 07:17:00.000000000,Basaveshwara Nagar,Closed,Clear the complaint,sudarshan/DYRFO
20338415,Electrical,Street Light Not Working,2023-03-23 07:01:00.000000000,Mangammanapalya,Closed,Attended,Sandeep/AEE
20338414,Road Maintenance(Engg),Potholes,2023-03-23 04:27:00.000000000,Herohalli,Closed,We are submitted proposal for development works,Ramesh i/c/AEE
20338413,Electrical,Street Light Not Working,2023-03-23 04:21:00.000000000,Herohalli,Closed,ATTENDED,Gavi Siddiah/AEE
20338412,Electrical,Street Light Not Working,2023-03-23 04:19:00.000000000,J.P.Nagar,Closed,Attended,Umesh/AEE
20338411,Road Maintenance(Engg),Road side drains,2023-03-23 12:50:00.000000000,Jeevanbhima Nagar,Closed,Closed,SHANTHA BADAGANDI/AEE
20338410,Electrical,Street Light Not Working,2023-03-23 12:34:00.000000000,Chikkalasandra,Closed,Attended,Umesh/AEE
20338409,Electrical,Street Light Not Working,2023-03-22 11:56:00.000000000,Rajagopala Nagar,Closed,Attended,Gurappa Y Doddamani/AEE
20338408,Solid Waste (Garbage) Related,Sweeping not done,2023-03-22 11:39:00.000000000,Begur,Closed,Attend the complent,Santhosh Kumar H S/AEE
20338407,veterinary,Stray dog related complaints,2023-03-22 11:34:00.000000000,Begur,Closed,.,Shivakumar/ADAH
20338406,Solid Waste (Garbage) Related,Garbage dump,2023-03-22 11:27:00.000000000,Muneshwara Nagar,Closed,Attended,Jyothi/AEE
20338405,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2023-03-22 11:26:00.000000000,Vidyapeetha,Closed,Clear,Shashikala/AEE
20338404,Electrical,Street Light Not Working,2023-03-22 10:57:00.000000000,Hagadooru,Closed,Attended,Sharath Kumar/AEE
20338403,Solid Waste (Garbage) Related,Garbage dump,2023-03-22 10:56:00.000000000,BTM Layout,Closed,"As attended by junior health inspector, the complaint is closed. If issue persist please contact junior health inspector. Do practice segregation of waste at source & handover to BBMP collection system. Encourage others. Help BBMP to serve you better.",Santoshkumar/AEE
20338402,Solid Waste (Garbage) Related,Garbage dump,2023-03-22 10:52:00.000000000,BTM Layout,Closed,"As attended by junior health inspector, the complaint is closed. If issue persist please contact junior health inspector. Do practice segregation of waste at source & handover to BBMP collection system. Encourage others. Help BBMP to serve you better.",Santoshkumar/AEE
20338401,Health Dept,Increase in mosquito density,2023-03-22 10:43:00.000000000,Dodda Bidarkallu,Closed,Clear,D.M. Ramesh/SHI
20338400,Electrical,Street Light Not Working,2023-03-22 10:42:00.000000000,Deepanjali Nagar,Closed,Attended,Umesh/AEE
20338399,Road Maintenance(Engg),Debris Removal / Construction Material,2023-03-22 10:35:00.000000000,Chikpete,Closed,Closed,Hemalatha/AEE
20338398,Solid Waste (Garbage) Related,Burning of Garbage in Open Space,2023-03-22 10:25:00.000000000,Begur,Closed,Attend the complent,Santhosh Kumar H S/AEE
20338397,Solid Waste (Garbage) Related,Garbage dumping in vacant sites,2023-03-22 10:16:00.000000000,Kavalbyrasandra,Closed,Attended,Jyothi/AEE
20338396,Solid Waste (Garbage) Related,Garbage dumping in vacant sites,2023-03-22 10:15:00.000000000,Devarajeevanahalli,Closed,Attended,Jyothi/AEE
20338395,Solid Waste (Garbage) Related,Garbage dump,2023-03-22 10:14:00.000000000,Devarajeevanahalli,Closed,Attended,Jyothi/AEE
20338394,Road Maintenance(Engg),Footpath,2023-03-22 10:11:00.000000000,Jayamahal,Closed,Resolved,Padma/AE
20338393,Electrical,Street Light Not Working,2023-03-22 10:10:00.000000000,Herohalli,Closed,ATTENDED,Gavi Siddiah/AEE
20338392,Electrical,Street Light Not Working,2023-03-22 10:08:00.000000000,Rajarajeshwari Nagar,Closed,ATTENDED,Gavi Siddiah/AEE
20338391,veterinary,Stray dog related complaints,2023-03-22 10:07:00.000000000,Thanisandra,Closed,Complaint attended,Dr M H Reddy/ADAH
20338390,veterinary,Stray dog related complaints,2023-03-22 10:04:00.000000000,Thanisandra,Closed,Complaint attended,Dr M H Reddy/ADAH
20338389,Electrical,Street Light Not Working,2023-03-22 10:02:00.000000000,Shettyhalli,Closed,Attended,Gurappa Y Doddamani/AEE
20338388,Road Maintenance(Engg),Footpath,2023-03-22 10:02:00.000000000,Jayamahal,Closed,Resolved,Padma/AE
20338387,Solid Waste (Garbage) Related,Garbage dump,2023-03-22 09:59:00.000000000,Jayamahal,Closed,vbfd,Abhilash/AEE
20338386,Solid Waste (Garbage) Related,Dead animal(s),2023-03-22 09:53:00.000000000,J.P.Nagar,Closed,CLOSED,Shashikala T J/AEE
20338385,Electrical,Street Light Not Working,2023-03-22 09:49:00.000000000,Basavanapura,Closed,Attended,Sharath Kumar/AEE
20338384,Electrical,Street Light Not Working,2023-03-22 09:35:00.000000000,Herohalli,Closed,ATTENDED,Gavi Siddiah/AEE
20338383,Solid Waste (Garbage) Related,Garbage dump,2023-03-22 09:34:00.000000000,Hoysala Nagar,Closed,Cleared,Prasanna/AEE
20338382,Solid Waste (Garbage) Related,Garbage dump,2023-03-22 09:31:00.000000000,Gottigere,Closed,Attend the complent,Santhosh Kumar H S/AEE
