Complaint ID,Category,Sub Category,Grievance Date,Ward Name,Grievance Status,Staff Remarks,Staff Name
20265949,Road Infrastructure,Road Infrastructure,2022-07-31 02:23:00.000000000,Banaswadi,Closed,Resolved,H Srinivas/AEE
20265948,Road Maintenance(Engg),footpath encroachment,2022-07-31 02:08:00.000000000,Shiva Nagar,Closed,Resolved,Yogesh /AEE
20265947,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2022-07-31 02:05:00.000000000,Banaswadi,Closed,Close,Mamatha M.S/AEE
20265946,Road Maintenance(Engg),footpath encroachment,2022-07-31 02:01:00.000000000,Kushal Nagar,Closed,Closed,Atif Ahmed/AEE
20265945,Road Maintenance(Engg),Potholes,2022-07-31 01:55:00.000000000,Vidyaranyapura,Closed,Resolved,Beeresh/AEE
20265944,Road Maintenance(Engg),Potholes,2022-07-31 01:52:00.000000000,Singasandra,Closed,in progress,Nilkanthaya/AEE
20265943,Electrical,Street Light Not Working,2022-07-31 01:51:00.000000000,Ramamurthy Nagar,Closed,Attended,Sharath Kumar/AEE
20265942,Electrical,Street Light Not Working,2022-07-31 01:50:00.000000000,Chokkasandra,Closed,Attended,Gurappa Y Doddamani/AEE
20265941,Solid Waste (Garbage) Related,Garbage dumping in vacant sites,2022-07-31 01:32:00.000000000,Sudduguntepalya,Closed,"As attended by junior health inspector, the complaint is closed. If issue persist please contact junior health inspector. Do practice segregation of waste at source & handover to BBMP collection system. Encourage others. Help BBMP to serve you better.",Santoshkumar/AEE
20265940,Forest,Removal of dead/fallen trees,2022-07-31 01:29:00.000000000,Sri Rammandira,Closed,Clear the complainant,sudarshan/DYRFO
20265939,Road Maintenance(Engg),Road side drains,2022-07-31 01:27:00.000000000,Hagadooru,Closed,Resolved,Yadu Krishna/AEE
20265938,veterinary,Animal birth control/neutering of stray dogs,2022-07-31 01:25:00.000000000,Puttenahalli,Closed,.,Shivakumar/ADAH
20265937,Road Maintenance(Engg),Road side drains,2022-07-31 01:12:00.000000000,Singasandra,Closed,tender in progress,Nilkanthaya/AEE
20265936,Forest,Removal of dead/fallen trees,2022-07-31 01:07:00.000000000,Pulikeshi Nagar,Closed,"As per citizen conformation this complaint as been resolved ,so complaint is closed",Prakash AD/ACF
20265935,Storm  Water Drain(SWD),Garbage thrown in storm water drain,2022-07-31 12:58:00.000000000,Yelachenahalli,Long Term Solution,\N,Sushmashri.S/AE
20265934,Forest,Removal of dead/fallen trees,2022-07-31 12:53:00.000000000,J.P.Nagar,Closed,"Please submitted Application, Tree Colour Photo, Tax Paid Receipt at office of the Asst. Conservator of Forests,  South Division, Jayanagar 2nd Block, BBMP, Bangalore",Vinay Kumar.C/DYRFO
20265933,Health Dept,Increase in mosquito density,2022-07-31 12:51:00.000000000,Giri Nagar,Closed,Attended by SHI,DR Madhusudhan/MOH
20265932,Road Maintenance(Engg),Road cutting,2022-07-31 12:51:00.000000000,Bilekahalli,Closed,Resolved by AE,Ramesh Deva/AEE
20265931,Road Maintenance(Engg),Road side drains,2022-07-31 12:40:00.000000000,Rajaji Nagar,Closed,Resolved,Yogesh /AEE
20265930,Optical Fiber Cables (OFC),Without permission digging of road,2022-07-31 12:39:00.000000000,H.M.T,Closed,Closed,Uma Shankar /Nodel Officer
20265929,Solid Waste (Garbage) Related,Sweeping not done,2022-07-31 12:38:00.000000000,Rajaji Nagar,Closed,Complaint attended,Yogesh/AEE
20265928,Solid Waste (Garbage) Related,Garbage dump,2022-07-31 12:37:00.000000000,Koramangala,Closed,"As attended by junior health inspector, the complaint is closed. If issue persist please contact junior health inspector. Do practice segregation of waste at source & handover to BBMP collection system. Encourage others. Help BBMP to serve you better.",Santoshkumar/AEE
20265927,Solid Waste (Garbage) Related,Garbage dump,2022-07-31 12:36:00.000000000,Koramangala,Closed,"As attended by junior health inspector, the complaint is closed. If issue persist please contact junior health inspector. Do practice segregation of waste at source & handover to BBMP collection system. Encourage others. Help BBMP to serve you better.",Santoshkumar/AEE
20265926,veterinary,Stray dog related complaints,2022-07-31 12:36:00.000000000,Hanumantha Nagar,Closed,.,M G Halli/ADAH
20265925,Electrical,Street Lights Switched On During Day Time,2022-07-31 12:35:00.000000000,Jnanabharathi Ward,Closed,Reslved,Gavi Siddiah/AEE
20265924,Electrical,Street Light Not Working,2022-07-31 12:35:00.000000000,Konena Agrahara,Closed,Attended,Durga Prasad/AEE
20265923,Road Infrastructure,Road Infrastructure,2022-07-31 12:32:00.000000000,A.Narayanapura,Closed,Complaint resolved.,Sri Manjunath/AEE
20265922,Road Maintenance(Engg),Road side drains,2022-07-31 12:29:00.000000000,Vasanthapura,Closed,Closed,ROHIT T/AEE
20265921,Forest,Removal of dead/fallen trees,2022-07-31 12:29:00.000000000,Shakthiganapathi Nagar,Closed,Upload photo mustandstud,sudarshan/DYRFO
20265920,Road Maintenance(Engg),water stagnation,2022-07-31 12:28:00.000000000,Anjanapur,Closed,Resolved,VEERASH ALADAKATTI /AEE
20265919,Road Maintenance(Engg),Potholes,2022-07-31 12:28:00.000000000,Radhakrishna Temple,Closed,Complaint Resolved and Closed.,Madhav rao/AEE
20265918,Electrical,Street Light Not Working,2022-07-31 12:24:00.000000000,Herohalli,Closed,Reslved,Gavi Siddiah/AEE
20265917,Road Maintenance(Engg),Potholes,2022-07-31 12:18:00.000000000,Pulikeshi Nagar,Closed,Complaint Closed,Ravi Waddar/AEE
20265916,Electrical,Earthing Issue relate to Electric Poles/Panel Boards,2022-07-31 12:17:00.000000000,Dattathreya Temple,Closed,ATTENDED,Suresh/AEE
20265915,Road Maintenance(Engg),Potholes,2022-07-31 12:16:00.000000000,Lakshmidevi Nagar,Closed,cleared,muthunjaiya /AEE
20265914,Road Maintenance(Engg),Road side drains,2022-07-31 12:14:00.000000000,Begur,Closed,Action Initiated,Nilkanthaya/AEE
20265913,Road Maintenance(Engg),Potholes,2022-07-31 12:13:00.000000000,Chikkalasandra,Closed,"This Complaint Belongs To BWSSB, So This Complaint Has Been Closed",Satish Kumar/AEE
20265912,Road Maintenance(Engg),Potholes,2022-07-31 12:12:00.000000000,Begur,Closed,Action Initiated,Nilkanthaya/AEE
20265911,Road Infrastructure,Road Infrastructure,2022-07-31 12:12:00.000000000,Horamavu,Closed,Resolved,N.R Suresh/AE
20265910,Road Maintenance(Engg),Road side drains,2022-07-31 12:11:00.000000000,Attiguppe,Closed,Resolved,AE Ward 132/AE
20265909,Electrical,Street Light Not Working,2022-07-31 11:56:00.000000000,Gottigere,Closed,Attended,Sandeep/AEE
20265908,Road Maintenance(Engg),Debris Removal / Construction Material,2022-07-31 11:54:00.000000000,Jayangar,Closed,"This complaint belongs to the traffic department, and we informed the citizen to raise a complaint with the concerned department.",N.S.Nagendra./AEE
20265907,Electrical,Street Light Not Working,2022-07-31 11:51:00.000000000,Vishwanathnagenahalli,Closed,Attended,Sandeep Singh/AEE
20265906,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2022-07-31 11:46:00.000000000,Bellandur,Closed,Complaint  Attend,SWM AEE Mahadevapura sub division/AEE
20265905,Solid Waste (Garbage) Related,Garbage dump,2022-07-31 11:46:00.000000000,Bellandur,Closed,Clear,SWM AEE Mahadevapura sub division/AEE
20265904,Electrical,Street Light Not Working,2022-07-31 11:46:00.000000000,Kushal Nagar,Closed,Attended,Sandeep Singh/AEE
20265903,Road Maintenance(Engg),Footpath,2022-07-31 11:44:00.000000000,Chamrajpet,Closed,c,Umesh/AEE
20265902,Road Maintenance(Engg),Footpath,2022-07-31 11:43:00.000000000,Jayangar,Closed,"This complaint belongs to the traffic department, and we informed the citizen to raise a complaint with the concerned department.",N.S.Nagendra./AEE
20265901,Solid Waste (Garbage) Related,Sweeping not done,2022-07-31 11:43:00.000000000,Rajarajeshwari Nagar,Closed,C,Prakash /AEE
20265900,Road Maintenance(Engg),Debris Removal / Construction Material,2022-07-31 11:36:00.000000000,Ejipura,Closed,close,Chandrashekar/AEE
20265899,Road Maintenance(Engg),Road cutting,2022-07-31 11:35:00.000000000,Subramanya Nagar,Closed,Resolved,Harsha Nayak/AEE
20265898,Road Maintenance(Engg),Footpath,2022-07-31 11:32:00.000000000,Ejipura,Closed,close,Chandrashekar/AEE
20265897,Road Maintenance(Engg),Potholes,2022-07-31 11:31:00.000000000,H.M.T,Closed,Closed,Uma Shankar /Nodel Officer
20265896,Road Maintenance(Engg),Potholes,2022-07-31 11:31:00.000000000,Vijay Nagar,Closed,resolved,Fazana/AEE
20265895,Road Maintenance(Engg),footpath encroachment,2022-07-31 11:31:00.000000000,Jayangar,Closed,"This complaint belongs to the traffic department, and we informed the citizen to raise a complaint with the concerned department.",N.S.Nagendra./AEE
20265894,Road Maintenance(Engg),Potholes,2022-07-31 11:29:00.000000000,H.M.T,Closed,Closed,Uma Shankar /Nodel Officer
20265893,veterinary,Animal birth control/neutering of stray dogs,2022-07-31 11:27:00.000000000,Shakthiganapathi Nagar,Closed,Complaint attended,Dr.Amruthesh/ADAH
20265892,Forest,obstructions Branches / Trees.,2022-07-31 11:26:00.000000000,T-Dasarahalli,Closed,Resolved,Rajappa/DYRFO
20265891,Road Maintenance(Engg),Road side drains,2022-07-31 11:24:00.000000000,Byatarayanapura,Closed,Complaint resolved,Somshekhar/AEE
20265890,Road Maintenance(Engg),Road cutting,2022-07-31 11:23:00.000000000,Doddabommasandra,Closed,"Reject-This Complaint is No Proper Description, So this complaint will be closed thank you,",Beeresh/AEE
20265889,Sanitation,Public toilet(s) blockage,2022-07-31 11:21:00.000000000,Hemmigepura,Closed,"This Complaint Belongs To BWSSB, So This Complaint Has Been Closed",Smt Poornima J B/AEE
20265888,Forest,obstructions Branches / Trees.,2022-07-31 11:19:00.000000000,Jalahalli,Closed,The Complaint has been resolved.,Jagadish V/DYRFO
20265887,Electrical,Street Light Not Working,2022-07-31 11:16:00.000000000,Kumaraswamy Layout,Closed,Attended,Umesh/AEE
20265886,Road Maintenance(Engg),Overhanging cables,2022-07-31 11:14:00.000000000,T-Dasarahalli,Closed,Attended,Ranganath/AEE
20265885,Solid Waste (Garbage) Related,Sweeping not done,2022-07-31 11:14:00.000000000,Agaram,Closed,close,Appuraju/AEE
20265884,Electrical,Street Light Not Working,2022-07-31 11:14:00.000000000,Thanisandra,Closed,Resolved,Yelahanka AEE Electrical/AEE
20265883,Road Infrastructure,Road Infrastructure,2022-07-31 11:11:00.000000000,T-Dasarahalli,Closed,Resloved,Smt.Priyadarshini /EE
20265882,Electrical,Street Light Not Working,2022-07-31 11:10:00.000000000,Rajarajeshwari Nagar,Closed,Reslved,Gavi Siddiah/AEE
20265881,Electrical,Street Light Not Working,2022-07-31 11:09:00.000000000,Vasanthapura,Closed,Attended,Sandeep/AEE
20265880,Electrical,Street Light Not Working,2022-07-31 11:06:00.000000000,Hoodi,Closed,Attended,Sharath Kumar/AEE
20265879,Electrical,Street Light Not Working,2022-07-31 11:03:00.000000000,Newthippasandra,Closed,Attended,Durga Prasad/AEE
20265878,Solid Waste (Garbage) Related,Garbage dump,2022-07-31 11:03:00.000000000,Sampangiram Nagar,Closed,Closed,Abhilash/AEE
20265877,Forest,Removal of dead/fallen trees,2022-07-31 11:02:00.000000000,Padmanabha Nagar,Closed,"Please submitted Application, Tree Colour Photo, Tax Paid Receipt at office of the Asst. Conservator of Forests,  South Division, Jayanagar 2nd Block, BBMP, Bangalore",Shivanna T.C/DYRFO
20265876,Solid Waste (Garbage) Related,Garbage dumping in vacant sites,2022-07-31 10:58:00.000000000,Byrasandra,Closed,The vacant site complaint will be closed and we informed the citizen to submit the letter to the ward office.,Shashikala T J/AEE
20265875,Forest,obstructions Branches / Trees.,2022-07-31 10:56:00.000000000,Koramangala,Closed,"Please submitted Application, Tree Colour Photo, Tax Paid Receipt at office of the Asst. Conservator of Forests,  South Division, Jayanagar 2nd Block, BBMP, Bangalore",Vinay Kumar.C/DYRFO
20265874,Road Maintenance(Engg),Potholes,2022-07-31 10:54:00.000000000,Yadiyuru,Closed,This complaint belongs to the BWSSB Department and we informed the citizen to raise a complaint with the concerned department.,Yatish/AEE
20265873,Road Maintenance(Engg),Road side drains,2022-07-31 10:53:00.000000000,HSR Layout,Closed,closed,Y M Raju/AEE
20265872,Electrical,Street Light Not Working,2022-07-31 10:51:00.000000000,Ganeshmandira Ward,Closed,Attended,Umesh/AEE
20265871,Road Maintenance(Engg),Road side drains,2022-07-31 10:51:00.000000000,Horamavu,Closed,Resolved,Vinay/AEE
20265870,Electrical,Street Light Not Working,2022-07-31 10:46:00.000000000,HBR Layout,Closed,Attended,Durga Prasad/AEE
20265869,Road Maintenance(Engg),Potholes,2022-07-31 10:45:00.000000000,Basavanapura,Closed,Resolved,Pampapathi/AEE
20265868,Road Maintenance(Engg),Road side drains,2022-07-31 10:44:00.000000000,Begur,Closed,Action Initiated,Nilkanthaya/AEE
20265867,Road Maintenance(Engg),Road side drains,2022-07-31 10:44:00.000000000,Vasanthapura,Closed,Closed,ROHIT T/AEE
20265866,Road Infrastructure,Road Infrastructure,2022-07-31 10:41:00.000000000,Jayangar,Closed,Attended,VENKATESH murthy H/AEE
20265865,Road Maintenance(Engg),Road side drains,2022-07-31 10:41:00.000000000,Bilekahalli,Closed,Resolved by AE,Ramesh Deva/AEE
20265864,veterinary,Animal birth control/neutering of stray dogs,2022-07-31 10:41:00.000000000,Basavanapura,Closed,Attended,Mohammed Abbas/ADAH
20265863,Solid Waste (Garbage) Related,Sweeping not done,2022-07-31 10:41:00.000000000,Subramanya Nagar,Closed,Attended,Rekka/AEE
20265862,Road Maintenance(Engg),Road cutting,2022-07-31 10:38:00.000000000,Ullalu,Closed,"This Complaint Belongs To BWSSB, So This Complaint Has Been Closed",Guru prasad/AEE
20265861,veterinary,Animal birth control/neutering of stray dogs,2022-07-31 10:31:00.000000000,Vignana Nagar,Closed,Your complaint is attended,Mohammed Abbas/ADAH
20265860,Road Maintenance(Engg),Road side drains,2022-07-31 10:24:00.000000000,Arakere,Closed,Action initiated,Ravi D/AEE
20265859,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2022-07-31 10:24:00.000000000,Hosahalli,Closed,cleared,Shobha/AEE
20265858,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2022-07-31 10:24:00.000000000,HSR Layout,Closed,Resolved,Netravathi/AEE
20265857,Health Dept,Unhygienic premises in Hotel etc,2022-07-31 10:20:00.000000000,Govindraja Nagara,Closed,ATTENDED BY SHI,Dr Rajendra/MOH
20265856,Road Maintenance(Engg),Debris Removal / Construction Material,2022-07-31 10:16:00.000000000,Byatarayanapura,Closed,Complaint resolved,Somshekhar/AEE
20265855,Solid Waste (Garbage) Related,Garbage dump,2022-07-31 10:14:00.000000000,Govindraja Nagara,Closed,Cleard,Suhas/JHI
20265854,Storm  Water Drain(SWD),Sewerage water left in SWD,2022-07-31 10:05:00.000000000,Ramamurthy Nagar,Closed,This complaint belongs to the BWSSB so this complaint has been Closed,Shree Lakshmi/AEE
20265853,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2022-07-31 10:02:00.000000000,Jnanabharathi Ward,Closed,C,Prakash /AEE
20265852,Forest,Removal of dead/fallen trees,2022-07-31 10:01:00.000000000,Yelahanka old Satellite Town,Closed,The Complaint has been resolved.,Mutturaju KP/DYRFO
20265851,Forest,Removal of dead/fallen trees,2022-07-31 09:52:00.000000000,Jayanagar East,Closed,"Please submitted Application, Tree Colour Photo, Tax Paid Receipt at office of the Asst. Conservator of Forests,  South Division, Jayanagar 2nd Block, BBMP, Bangalore",Vinay Kumar.C/DYRFO
20265850,Electrical,Requirement For New Street Lights,2022-07-31 09:46:00.000000000,Rajarajeshwari Nagar,Closed,Reslved,Gavi Siddiah/AEE
20265849,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2022-07-31 09:44:00.000000000,Mangammanapalya,Closed,Resolved,Netravathi/AEE
20265848,Forest,Removal of dead/fallen trees,2022-07-31 09:38:00.000000000,Agaram,Closed,the complaint is clear,Thimmappa/DYRFO
20265847,Solid Waste (Garbage) Related,Garbage dumping in vacant sites,2022-07-31 09:38:00.000000000,Rajarajeshwari Nagar,Closed,C,Prakash /AEE
20265846,Road Maintenance(Engg),Potholes,2022-07-31 09:34:00.000000000,HBR Layout,Closed,Resolved,T C Ravikumar/AEE
20265845,Road Maintenance(Engg),water stagnation,2022-07-31 09:34:00.000000000,Vasanthapura,Closed,Closed,ROHIT T/AEE
20265844,Solid Waste (Garbage) Related,Garbage dump,2022-07-31 09:32:00.000000000,Kodigehalli,Closed,Resolved,Shivakumar/AEE
20265843,Electrical,Street Light Not Working,2022-07-31 09:30:00.000000000,Nagapura,Closed,ATTENDED,Suresh/AEE
20265842,Road Maintenance(Engg),Footpath,2022-07-31 09:30:00.000000000,Jayachamarajendra Nagar,Closed,complaint attended,Vishwanath.S/AEE
20265841,Solid Waste (Garbage) Related,Sweeping not done,2022-07-31 09:27:00.000000000,Anjanapur,Closed,Attend the complent,Santhosh Kumar H S/AEE
20265840,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2022-07-31 09:27:00.000000000,Ullalu,Closed,Attended,Smt Poornima J B/AEE
20265839,Road Maintenance(Engg),Road side drains,2022-07-31 09:26:00.000000000,Konanakunte,Closed,Resolved,VEERASH ALADAKATTI /AEE
20265838,Road Maintenance(Engg),Potholes,2022-07-31 09:23:00.000000000,A.Narayanapura,Closed,Resolved,Vijay Kumar /AEE
20265837,Road Maintenance(Engg),Debris Removal / Construction Material,2022-07-31 09:22:00.000000000,Hombegowda Nagar,Closed,Closed,Uma Shankar /Nodel Officer
20265836,Parks and Play grounds,Issues Related to Parks/Medians/Circles/Island.,2022-07-31 09:16:00.000000000,Sarakki,Closed,complaint attended and resolved,D.M Niranjan/HS
20265835,Road Maintenance(Engg),water stagnation,2022-07-31 09:15:00.000000000,Aramane Nagar,Closed,Attended,Sushma K.S/AEE
20265834,Electrical,Street Light Not Working,2022-07-31 09:12:00.000000000,Rajarajeshwari Nagar,Closed,Reslved,Gavi Siddiah/AEE
20265833,Electrical,Street Light Not Working,2022-07-31 09:10:00.000000000,Basavanapura,Closed,Attended,Sharath Kumar/AEE
20265832,Road Maintenance(Engg),water stagnation,2022-07-31 09:05:00.000000000,Rajarajeshwari Nagar,Closed,Closed,Basavaraju/AEE
20265831,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2022-07-31 08:59:00.000000000,Horamavu,Closed,no,Harish Kumar K V /JHI
20265830,Electrical,Street Light Not Working,2022-07-31 08:58:00.000000000,Gurappanapalya,Closed,Attended,Umesh/AEE
20265829,Electrical,Street Light Not Working,2022-07-31 08:58:00.000000000,Basavanapura,Closed,Attended,Sharath Kumar/AEE
20265828,Forest,obstructions Branches / Trees.,2022-07-31 08:56:00.000000000,Jalahalli,Closed,The Complaint has been resolved.,Jagadish V/DYRFO
20265827,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2022-07-31 08:54:00.000000000,Jnanabharathi Ward,Closed,C,Prakash /AEE
20265826,Forest,Removal of dead/fallen trees,2022-07-31 08:52:00.000000000,Vidyaranyapura,Closed,Cleared,Mutturaju KP/DYRFO
20265825,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2022-07-31 08:45:00.000000000,Vidyaranyapura,Closed,Resolved,Shivakumar/AEE
20265824,Road Maintenance(Engg),footpath encroachment,2022-07-31 08:37:00.000000000,Bellandur,Closed,Complaint attended,Markandiaha/AEE
20265823,Electrical,Street Light Not Working,2022-07-31 08:36:00.000000000,Doddabommasandra,Closed,Resolved,Yelahanka AEE Electrical/AEE
20265822,Road Maintenance(Engg),Overhanging cables,2022-07-31 08:35:00.000000000,Bellandur,Closed,Complaint attended,Markandiaha/AEE
20265821,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2022-07-31 08:29:00.000000000,Vignana Nagar,Closed,Resolved,Amith B C/JHI
20265820,Others,Others,2022-07-31 08:20:00.000000000,BTM Layout,Closed,This complaint belongs to the BWSSB so this complaint has been Closed,Gultaj Fathima/Nodal officer
20265819,Road Maintenance(Engg),water stagnation,2022-07-31 08:14:00.000000000,Jalahalli,Closed,Resolved,Vignesh/AEE
20265818,Road Maintenance(Engg),water leakage on road,2022-07-31 08:08:00.000000000,Bilekahalli,Closed,Closed,Uma Shankar /Nodel Officer
20265817,Electrical,Street Light Not Working,2022-07-31 08:04:00.000000000,HBR Layout,Closed,Attended,Durga Prasad/AEE
20265816,veterinary,Stray/Rabid dog bite,2022-07-31 08:04:00.000000000,Bellandur,Closed,Attended,Mohan/ADAH
20265815,Electrical,Street Light Not Working,2022-07-31 08:01:00.000000000,Bellandur,Closed,Attended,Sharath Kumar/AEE
20265814,Electrical,Street Light Not Working,2022-07-31 07:58:00.000000000,Bellandur,Closed,Attended,Sharath Kumar/AEE
20265813,Solid Waste (Garbage) Related,Sweeping not done,2022-07-31 07:49:00.000000000,Padmanabha Nagar,Closed,Attended,Manjunatha T R/AEE
20265812,Road Maintenance(Engg),Road side drains,2022-07-31 07:46:00.000000000,Azad Nagar,Closed,closed,Umesh/AEE
20265811,Forest,Removal of dead/fallen trees,2022-07-31 07:39:00.000000000,Dr.Rajkumar Ward,Closed,Upload photo mustandstud,sudarshan/DYRFO
20265810,Road Maintenance(Engg),Road side drains,2022-07-31 07:34:00.000000000,Dodda Bidarkallu,Closed,Attended by AE,Ramesh i/c/AEE
20265809,Road Maintenance(Engg),Road side drains,2022-07-31 07:33:00.000000000,Dodda Bidarkallu,Closed,Attended by AE,Ramesh i/c/AEE
20265808,Solid Waste (Garbage) Related,Garbage transfer not as per norms & area not kept clean,2022-07-31 07:31:00.000000000,Hombegowda Nagar,Closed,Attended,Ranga Swamy/AEE
20265807,Road Maintenance(Engg),Road side drains,2022-07-31 07:31:00.000000000,Hongasandra,Closed,Solvid,Ramesh Deva/AEE
20265806,Road Maintenance(Engg),Road side drains,2022-07-31 07:29:00.000000000,Dodda Bidarkallu,Closed,Attended by AE,Ramesh i/c/AEE
20265805,Road Maintenance(Engg),Road side drains,2022-07-31 07:24:00.000000000,Dodda Bidarkallu,Closed,Attended by AE,Ramesh i/c/AEE
20265804,Forest,Removal of dead/fallen trees,2022-07-31 07:22:00.000000000,Pattabhiram Nagar,Closed,"Please submitted Application, Tree Colour Photo, Tax Paid Receipt at office of the Asst. Conservator of Forests,  South Division, Jayanagar 2nd Block, BBMP, Bangalore",Vinay Kumar.C/DYRFO
20265803,Road Maintenance(Engg),Potholes,2022-07-31 07:22:00.000000000,Mangammanapalya,Closed,This complaint belongs to the BWSSB so this complaint has been Closed,Y M Raju/AEE
20265802,Road Maintenance(Engg),water stagnation,2022-07-31 07:22:00.000000000,Singasandra,Closed,Action Initiated,Nilkanthaya/AEE
20265801,Forest,obstructions Branches / Trees.,2022-07-31 07:20:00.000000000,Pattabhiram Nagar,Closed,"Please submitted Application, Tree Colour Photo, Tax Paid Receipt at office of the Asst. Conservator of Forests,  South Division, Jayanagar 2nd Block, BBMP, Bangalore",Vinay Kumar.C/DYRFO
20265800,Road Maintenance(Engg),Road side drains,2022-07-31 07:19:00.000000000,Dodda Bidarkallu,Closed,Attended by AE,Ramesh i/c/AEE
20265799,Road Maintenance(Engg),Road side drains,2022-07-31 07:19:00.000000000,Kodigehalli,Closed,closed,Somshekhar/AEE
20265798,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2022-07-31 07:11:00.000000000,Vidyaranyapura,Closed,Resolvef,Shivakumar/AEE
20265797,Road Maintenance(Engg),Potholes,2022-07-31 06:45:00.000000000,Shiva Nagar,Closed,Resolved,Yogesh /AEE
20265796,Road Maintenance(Engg),Potholes,2022-07-31 06:44:00.000000000,Byatarayanapura,Closed,Complaint resolved,Somshekhar/AEE
20265795,Forest,obstructions Branches / Trees.,2022-07-31 06:41:00.000000000,Rajaji Nagar,Closed,Upload photo mustandstud,sudarshan/DYRFO
20265794,Forest,Removal of dead/fallen trees,2022-07-31 06:37:00.000000000,Pattabhiram Nagar,Closed,"Please submitted Application, Tree Colour Photo, Tax Paid Receipt at office of the Asst. Conservator of Forests,  South Division, Jayanagar 2nd Block, BBMP, Bangalore",Vinay Kumar.C/DYRFO
20265793,Forest,Removal of dead/fallen trees,2022-07-31 06:28:00.000000000,Dr.Rajkumar Ward,Closed,Upload photo mustandstud,sudarshan/DYRFO
20265792,Electrical,Street Lights Switched On During Day Time,2022-07-31 06:26:00.000000000,Vasanthapura,Closed,Attended,Sandeep/AEE
20265791,Electrical,Street Light Not Working,2022-07-31 05:26:00.000000000,Someshwara,Closed,Resolved,Yelahanka AEE Electrical/AEE
20265790,Health Dept,Increase in mosquito density,2022-07-31 02:46:00.000000000,Varthur,Closed,resolved,Dr. Rakesh Reddy/MOH
20265789,Forest,Removal of dead/fallen trees,2022-07-31 12:32:00.000000000,Rajagopala Nagar,Closed,ನಿಮ್ಮ ಮನವಿಯಂತೆ ಈಗಾಗಲೇ ಕ್ರಮ ವಹಿಸಲಾಗಿದೆ.,Rajappa/DYRFO
20265788,Electrical,Street Light Not Working,2022-07-31 12:12:00.000000000,Gurappanapalya,Closed,Attended,Umesh/AEE
20265787,Electrical,Street Light Not Working,2022-07-31 12:05:00.000000000,Ullalu,Closed,Reslved,Gavi Siddiah/AEE
20265786,Road Maintenance(Engg),water stagnation,2022-07-30 11:44:00.000000000,Sudam Nagar,Closed,Attened,Pradeep/AEE
20265785,Electrical,Street Light Not Working,2022-07-30 11:31:00.000000000,Singasandra,Closed,Attended,Sandeep/AEE
20265784,Road Maintenance(Engg),Road side drains,2022-07-30 07:44:00.000000000,Anjanapur,Closed,Reject - This complaint belongs to BDA . so this complaint will be closed.,VEERASH ALADAKATTI /AEE
20265783,Road Maintenance(Engg),Road side drains,2022-07-30 11:26:00.000000000,Kodigehalli,Closed,Complaint resolved,Somshekhar/AEE
20265782,Road Maintenance(Engg),Road side drains,2022-07-30 11:17:00.000000000,Dodda Bidarkallu,Closed,Attended by the AE,Ramesh i/c/AEE
20265781,Road Maintenance(Engg),water stagnation,2022-07-30 11:06:00.000000000,Kodigehalli,Closed,Complaint resolved,Somshekhar/AEE
20265780,Road Maintenance(Engg),Road side drains,2022-07-30 10:59:00.000000000,Kodigehalli,Closed,Complaint resolved,Somshekhar/AEE
20265779,Road Maintenance(Engg),water stagnation,2022-07-30 10:39:00.000000000,Basavanagudi,Closed,Completed,AEE W 154 t 156/AEE
20265778,Road Maintenance(Engg),Debris Removal / Construction Material,2022-07-30 10:33:00.000000000,Hemmigepura,Closed,Resolved,Guru prasad/AEE
20265777,Road Infrastructure,Road Infrastructure,2022-07-30 10:28:00.000000000,K.R.Market,Closed,Resolved,Manjunath/AEE
20265776,Road Infrastructure,Road Infrastructure,2022-07-30 10:24:00.000000000,K.R.Market,Closed,Closed,Uma Shankar /Nodel Officer
20265775,Forest,Removal of dead/fallen trees,2022-07-30 10:24:00.000000000,Padmanabha Nagar,Closed,"Please submitted Application, Tree Colour Photo, Tax Paid Receipt at office of the Asst. Conservator of Forests,  South Division, Jayanagar 2nd Block, BBMP, Bangalore",Shivanna T.C/DYRFO
20265774,Road Maintenance(Engg),water leakage on road,2022-07-30 10:21:00.000000000,Puttenahalli,Closed,Resolved,Ravi D/AEE
20265773,Electrical,Street Light Not Working,2022-07-30 10:17:00.000000000,Hoysala Nagar,Closed,Cleared,Durga Prasad/AEE
20265772,Storm  Water Drain(SWD),Maintenance of SWD,2022-07-30 10:14:00.000000000,Maruthi Mandira Ward,Closed,Maintenance of swd is in progress,Manuja R/AEE
20265771,Road Maintenance(Engg),Road side drains,2022-07-30 10:10:00.000000000,Arakere,Closed,Action Initiatad,Ravi D/AEE
20265770,Lakes,Lake not maintained properly,2022-07-30 10:02:00.000000000,Singasandra,Closed,Resolved,Usha Rani/AE
