Complaint ID,Category,Sub Category,Grievance Date,Ward Name,Grievance Status,Staff Remarks,Staff Name
20152537,Forest,Removal of dead/fallen trees,2021-07-28 03:52:00.000000000,Kammanahalli,Rejected,Rejected,BBMP Whatsapp/Customer Support Representative
20152536,Electrical,Street Light Not Working,2021-07-28 03:48:00.000000000,Sunkenahalli,Closed,Attended.,Jnanesh/AEE
20152535,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2021-07-28 03:46:00.000000000,Thanisandra,Closed,Attended,Shivakumar/AEE
20152534,Electrical,Street Light Not Working,2021-07-28 03:21:00.000000000,Kaveripura,Closed,Resolved,Suresh/AEE
20152533,Road Maintenance(Engg),footpath encroachment,2021-07-28 03:14:00.000000000,Ejipura,Closed,completed,Chandrashekar/AEE
20152532,Electrical,Street Light Not Working,2021-07-28 03:10:00.000000000,Hoodi,Closed,Attended,Sharath Kumar/AEE
20152531,Electrical,Street Light Not Working,2021-07-28 03:07:00.000000000,Koramangala,Closed,Attended.,Jnanesh/AEE
20152530,Forest,Removal of dead/fallen trees,2021-07-28 03:03:00.000000000,Kamakshipalya,Resolved,Upload photo mustandstud,sudarshan/DYRFO
20152529,Electrical,Street Light Not Working,2021-07-28 02:49:00.000000000,Jakkur,Closed,Resolved,Yelahanka AEE Electrical/AEE
20152528,Electrical,Street Light Not Working,2021-07-28 02:39:00.000000000,Thanisandra,Closed,Resolved,Yelahanka AEE Electrical/AEE
20152527,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2021-07-28 02:37:00.000000000,Thanisandra,Closed,Attended,Shivakumar/AEE
20152526,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2021-07-28 02:28:00.000000000,Vishwanathnagenahalli,Closed,Attended,Rudramuni/AEE
20152525,Electrical,Street Light Not Working,2021-07-28 02:12:00.000000000,Begur,Closed,Attended,Sandeep/AEE
20152524,Electrical,Street Light Not Working,2021-07-28 02:06:00.000000000,Azad Nagar,Closed,Resolved,Suresh/AEE
20152523,Electrical,Street Light Not Working,2021-07-28 01:53:00.000000000,Rajarajeshwari Nagar,Closed,attended,Gavi Siddiah/AEE
20152522,Electrical,Street Light Not Working,2021-07-28 01:37:00.000000000,Rajarajeshwari Nagar,Closed,attended,Gavi Siddiah/AEE
20152521,Electrical,Street Light Not Working,2021-07-28 01:34:00.000000000,Adugodi,Closed,Attended.,Jnanesh/AEE
20152520,Electrical,Street Light Not Working,2021-07-28 01:34:00.000000000,Sarakki,Closed,Attended.,Umesh/AEE
20152519,Electrical,Street Light Not Working,2021-07-28 01:33:00.000000000,Chokkasandra,Closed,Attended,Gurappa Y Doddamani/AEE
20152518,Electrical,Street Light Not Working,2021-07-28 01:30:00.000000000,HBR Layout,Closed,Attended,Durga Prasad/AEE
20152517,Electrical,Street Light Not Working,2021-07-28 01:30:00.000000000,Hebbal,Closed,Attended,Sandeep Singh/AEE
20152516,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2021-07-28 01:29:00.000000000,Jayachamarajendra Nagar,Rejected,"REJECTED, AS PER CITIZEN CONFORMATION  OFFICER ATTENDED AND THIS COMPLAINT HAS BEEN  RECTIFIRE",BBMP Whatsapp/Customer Support Representative
20152515,Electrical,Street Light Not Working,2021-07-28 01:28:00.000000000,Gandhi Nagar,Closed,Resolved,Suresh/AEE
20152514,Road Maintenance(Engg),Potholes,2021-07-28 01:28:00.000000000,Vidyaranyapura,Closed,Resolved,Beeresh/AEE
20152513,Electrical,Street Light Not Working,2021-07-28 01:12:00.000000000,Dr.Rajkumar Ward,Closed,Resolved,Suresh/AEE
20152512,Electrical,Street Light Not Working,2021-07-28 01:10:00.000000000,Dr.Rajkumar Ward,Closed,Resolved,Suresh/AEE
20152511,Solid Waste (Garbage) Related,Garbage dump,2021-07-28 01:03:00.000000000,Kushal Nagar,Closed,Attended,Jyothi/AEE
20152510,Electrical,Street Light Not Working,2021-07-28 01:02:00.000000000,Marappana Palya,Closed,Resolved,Suresh/AEE
20152509,Solid Waste (Garbage) Related,Garbage dump,2021-07-28 01:00:00.000000000,A.Narayanapura,Resolved,Resolved,JHI Ward 56/JHI
20152508,Electrical,Street Light Not Working,2021-07-28 01:00:00.000000000,Yelahanka old Satellite Town,Closed,Resolved,Yelahanka AEE Electrical/AEE
20152507,Electrical,Street Light Not Working,2021-07-28 12:59:00.000000000,Koramangala,Closed,Attended.,Jnanesh/AEE
20152506,Electrical,Street Light Not Working,2021-07-28 12:57:00.000000000,Rajarajeshwari Nagar,Closed,attended,Gavi Siddiah/AEE
20152505,Solid Waste (Garbage) Related,Garbage dump,2021-07-28 12:56:00.000000000,BTM Layout,Closed,"As attended by the Junior Health inspector the complaint is closed. If issue persists do contact junior health inspector. Practice source segregation of waste in to wet, dry & sanitary waste. Hand over such segregated waste to designated BBMP Autos/Collection system. Encourage other to follow. Thank you for helping BBMP to serve you better.",Santoshkumar/AEE
20152504,Solid Waste (Garbage) Related,Sweeping not done,2021-07-28 12:55:00.000000000,Vignana Nagar,Resolved,Clered sir,Amith B C/JHI
20152503,Solid Waste (Garbage) Related,Sweeping not done,2021-07-28 12:50:00.000000000,Hemmigepura,Closed,Attended,Smt Poornima J B/AEE
20152502,Electrical,Street Light Not Working,2021-07-28 12:49:00.000000000,Jakkasandra,Closed,Attended.,Jnanesh/AEE
20152501,Electrical,Street Light Not Working,2021-07-28 12:48:00.000000000,Kavalbyrasandra,Closed,Attended,Sandeep Singh/AE
20152500,Road Maintenance(Engg),Debris Removal / Construction Material,2021-07-28 12:48:00.000000000,Sanjay Nagar,Closed,Complaint Resolved and Closed.,Madhav rao/AEE
20152499,Electrical,Street Light Not Working,2021-07-28 12:44:00.000000000,Rajarajeshwari Nagar,Closed,attended,Gavi Siddiah/AEE
20152498,Electrical,Street Light Not Working,2021-07-28 12:40:00.000000000,Someshwara,Closed,Resolved,Yelahanka AEE Electrical/AEE
20152497,Solid Waste (Garbage) Related,Garbage dump,2021-07-28 12:39:00.000000000,Newthippasandra,Closed,Cleared,Prasanna/AEE
20152496,Electrical,Street Light Not Working,2021-07-28 12:37:00.000000000,Vishwanathnagenahalli,Closed,Attended,Sandeep Singh/AEE
20152495,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2021-07-28 12:37:00.000000000,Katriguppe,Closed,Arrived,Shashikala/AEE
20152494,Solid Waste (Garbage) Related,Garbage dump,2021-07-28 12:36:00.000000000,Katriguppe,Closed,Done,Shashikala/AEE
20152493,Forest,obstructions Branches / Trees.,2021-07-28 12:34:00.000000000,Rajarajeshwari Nagar,Resolved,Image not uploaded,Jagadish V/DYRFO
20152492,Solid Waste (Garbage) Related,Garbage dump,2021-07-28 12:32:00.000000000,Katriguppe,Closed,Done,Shashikala/AEE
20152491,Electrical,Street Light Not Working,2021-07-28 12:31:00.000000000,Kavalbyrasandra,Closed,Attended,Sandeep Singh/AE
20152490,Forest,obstructions Branches / Trees.,2021-07-28 12:31:00.000000000,Rajarajeshwari Nagar,Resolved,Image not uploaded,Jagadish V/DYRFO
20152489,Electrical,Street Light Not Working,2021-07-28 12:26:00.000000000,Shettyhalli,Closed,Attended,Gurappa Y Doddamani/AEE
20152488,Electrical,Street Light Not Working,2021-07-28 12:23:00.000000000,Bellandur,Closed,Attended,Sharath Kumar/AEE
20152487,Electrical,Street Light Not Working,2021-07-28 12:23:00.000000000,Agrahara Dasarahalli,Closed,Resolved,Suresh/AEE
20152486,Electrical,Street Light Not Working,2021-07-28 12:22:00.000000000,Begur,Closed,Attended,Sandeep/AEE
20152485,Electrical,Street Light Not Working,2021-07-28 12:19:00.000000000,Laggere,Closed,attended,Gavi Siddiah/AEE
20152484,Electrical,Street Light Not Working,2021-07-28 12:17:00.000000000,J.P.Nagar,Closed,Attended.,Umesh/AEE
20152483,Electrical,Street Light Not Working,2021-07-28 12:08:00.000000000,Kavalbyrasandra,Closed,Attended,Sandeep Singh/AE
20152482,Electrical,Street Light Not Working,2021-07-28 12:05:00.000000000,BTM Layout,Closed,Attended.,Jnanesh/AEE
20152481,Electrical,Street Light Not Working,2021-07-28 12:04:00.000000000,Horamavu,Closed,Attended,Sharath Kumar/AEE
20152480,Electrical,Street Light Not Working,2021-07-28 11:58:00.000000000,Sampangiram Nagar,Closed,Attended,Sandeep Singh/AE
20152479,Electrical,Street Light Not Working,2021-07-28 11:51:00.000000000,J.P.Park,Closed,attended,Gavi Siddiah/AEE
20152478,Solid Waste (Garbage) Related,Garbage dump,2021-07-28 11:51:00.000000000,Kavalbyrasandra,Closed,Attended,Jyothi/AEE
20152477,Road Maintenance(Engg),Debris Removal / Construction Material,2021-07-28 11:49:00.000000000,Pattabhiram Nagar,Closed,Resolved,Narashima Murthy/AEE
20152476,Electrical,Street Light Not Working,2021-07-28 11:42:00.000000000,Shanthala Nagar,Closed,Attended,Durga Prasad/AEE
20152475,Electrical,Street Light Not Working,2021-07-28 11:41:00.000000000,Visvesvarapuram,Closed,Attended.,Jnanesh/AEE
20152474,Road Maintenance(Engg),Potholes,2021-07-28 11:34:00.000000000,Laggere,Closed,Resolved,Hemanth/AEE
20152473,Solid Waste (Garbage) Related,Sweeping not done,2021-07-28 11:33:00.000000000,Bharathi Nagar,Closed,Closed,Abhilash/AEE
20152472,Electrical,Street Light Not Working,2021-07-28 11:33:00.000000000,Hongasandra,Closed,Attended,Sandeep/AEE
20152471,Electrical,Street Light Not Working,2021-07-28 11:33:00.000000000,Sampangiram Nagar,Closed,Attended,Sandeep Singh/AE
20152470,Electrical,Street Light Not Working,2021-07-28 11:24:00.000000000,Dodda Bidarkallu,Closed,attended,Gavi Siddiah/AEE
20152469,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2021-07-28 11:11:00.000000000,Vishwanathnagenahalli,Closed,Attended,Rudramuni/AEE
20152468,Electrical,Street Lights Switched On During Day Time,2021-07-28 11:11:00.000000000,Shanthi Nagar,Closed,Attended,Durga Prasad/AEE
20152467,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2021-07-28 11:03:00.000000000,Pattabhiram Nagar,Closed,Complaint clear,Shashikala T J/AEE
20152466,Electrical,Street Light Not Working,2021-07-28 11:02:00.000000000,Banashankari Temple Ward,Closed,Attended.,Umesh/AEE
20152465,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2021-07-28 11:02:00.000000000,Jagajeevanram Nagar,Resolved,Resolved,Lakshminarasimaiah/JHI
20152464,Electrical,Street Light Not Working,2021-07-28 11:01:00.000000000,Rajagopala Nagar,Closed,Attended,Gurappa Y Doddamani/AEE
20152463,Electrical,Street Light Not Working,2021-07-28 11:00:00.000000000,Benniganahalli,Closed,Attended,Durga Prasad/AEE
20152462,Electrical,Street Light Not Working,2021-07-28 10:57:00.000000000,Chowdeshwari Ward,Closed,Resolved,Yelahanka AEE Electrical/AEE
20152461,Road Maintenance(Engg),footpath encroachment,2021-07-28 10:43:00.000000000,Rajamahal,Closed,Resolved,Harsha Nayak/AEE
20152460,Electrical,Street Light Not Working,2021-07-28 10:43:00.000000000,Yadiyuru,Closed,Attended.,Umesh/AEE
20152459,Solid Waste (Garbage) Related,Garbage dump,2021-07-28 10:39:00.000000000,Bapuji Nagar,Closed,Cleared,Shobha/AEE
20152458,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2021-07-28 10:31:00.000000000,Dodda Bidarkallu,Closed,Attended,Smt Poornima J B/AEE
20152457,Electrical,Street Light Not Working,2021-07-28 10:31:00.000000000,Pulikeshi Nagar,Closed,Attended,Sandeep Singh/AE
20152456,Solid Waste (Garbage) Related,Sweeping not done,2021-07-28 10:30:00.000000000,Giri Nagar,Closed,Clear,Shashikala/AEE
20152455,Electrical,Street Light Not Working,2021-07-28 10:27:00.000000000,HBR Layout,Closed,Attended,Durga Prasad/AEE
20152454,Solid Waste (Garbage) Related,Dead animal(s),2021-07-28 10:27:00.000000000,Kodigehalli,Closed,Attended,Shivakumar/AEE
20152453,Electrical,Street Light Not Working,2021-07-28 10:22:00.000000000,Azad Nagar,Closed,Resolved,Suresh/AEE
20152452,Electrical,Street Light Not Working,2021-07-28 10:22:00.000000000,Vannarpet,Closed,Attended,Durga Prasad/AEE
20152451,Electrical,Street Light Not Working,2021-07-28 10:17:00.000000000,Sudduguntepalya,Closed,Attended.,Jnanesh/AEE
20152450,Electrical,Street Light Not Working,2021-07-28 10:14:00.000000000,Shanthi Nagar,Closed,Attended,Durga Prasad/AEE
20152449,Electrical,Street Light Not Working,2021-07-28 10:06:00.000000000,Garudacharpalya,Closed,Attended,Sharath Kumar/AEE
20152448,Electrical,Street Light Not Working,2021-07-28 10:06:00.000000000,Vasanthapura,Closed,Attended,Sandeep/AEE
20152447,Electrical,Street Light Not Working,2021-07-28 10:05:00.000000000,Sri Nagar,Closed,Attended.,Jnanesh/AEE
20152446,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2021-07-28 10:05:00.000000000,Jayanagar East,Closed,Complaint clear,Shashikala T J/AEE
20152445,Electrical,Street Light Not Working,2021-07-28 10:03:00.000000000,Hoysala Nagar,Closed,Attended,Durga Prasad/AEE
20152444,Road Maintenance(Engg),Potholes,2021-07-28 09:58:00.000000000,Peenya Industrial Area,Closed,Attended by AE ward 41,Prabhu/AEE
20152443,Solid Waste (Garbage) Related,Garbage dump,2021-07-28 09:32:00.000000000,Gurappanapalya,Closed,Complaint clear,Shashikala T J/AEE
20152442,Solid Waste (Garbage) Related,Garbage dump,2021-07-28 09:03:00.000000000,Gurappanapalya,Closed,Complaint clear,Shashikala T J/AEE
20152441,Solid Waste (Garbage) Related,Garbage dump,2021-07-28 07:59:00.000000000,Thanisandra,Closed,Attended,Shivakumar/AEE
20152440,Health Dept,Increase in mosquito density,2021-07-28 09:51:00.000000000,Horamavu,Closed,Attend,6360640353/MOH
20152439,Electrical,Street Light Not Working,2021-07-28 09:51:00.000000000,Mangammanapalya,Closed,Attended,Sandeep/AEE
20152438,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2021-07-28 09:48:00.000000000,Thanisandra,Closed,Attended,Shivakumar/AEE
20152437,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2021-07-28 09:46:00.000000000,Giri Nagar,Closed,Clear,Shashikala/AEE
20152436,Electrical,Street Light Not Working,2021-07-28 09:45:00.000000000,Kammanahalli,Closed,Attended,Durga Prasad/AEE
20152435,Electrical,Street Light Not Working,2021-07-28 09:42:00.000000000,Sudduguntepalya,Closed,Attended.,Jnanesh/AEE
20152434,Electrical,Street Light Not Working,2021-07-28 09:42:00.000000000,Dodda Bidarkallu,Closed,attended,Gavi Siddiah/AEE
20152433,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2021-07-28 09:41:00.000000000,Bapuji Nagar,Closed,Cleared,Shobha/AEE
20152432,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2021-07-28 09:41:00.000000000,Hosahalli,Closed,Cleared,Shobha/AEE
20152431,Electrical,Street Light Not Working,2021-07-28 09:40:00.000000000,Binnipet,Closed,Resolved,Suresh/AEE
20152430,Electrical,Street Light Not Working,2021-07-28 09:38:00.000000000,Dodda Bidarkallu,Closed,attended,Gavi Siddiah/AEE
20152429,Electrical,Street Light Not Working,2021-07-28 09:33:00.000000000,H.M.T,Closed,attended,Gavi Siddiah/AEE
20152428,Electrical,Street Light Not Working,2021-07-28 09:31:00.000000000,Chamrajpet,Closed,Resolved,Suresh/AEE
20152427,Electrical,Street Light Not Working,2021-07-28 09:29:00.000000000,Shakambari Nagar,Closed,Attended.,Umesh/AEE
20152426,veterinary,Stray dog related complaints,2021-07-28 09:25:00.000000000,Kottigepalya,Closed,"ABC team will visit your wards regularly for neutering and Vaccination and also on complaints, As per Supreme court orders ,street dogs cannot be relocated from its original place.you can send your complaints directly to 9480685386 or 9480683546",Dr. Venkatesh K.M/ADAH
20152425,Electrical,Street Light Not Working,2021-07-28 09:25:00.000000000,Katriguppe,Closed,Attended.,Jnanesh/AEE
20152424,Electrical,Street Light Not Working,2021-07-28 09:24:00.000000000,Banaswadi,Closed,Attended,Durga Prasad/AEE
20152423,Electrical,Street Light Not Working,2021-07-28 09:16:00.000000000,Thanisandra,Closed,Resolved,Yelahanka AEE Electrical/AEE
20152422,Health Dept,Increase in mosquito density,2021-07-28 09:15:00.000000000,Vidyaranyapura,Rejected,Rejected kindly please raise the another complaint,BBMP Whatsapp/Customer Support Representative
20152421,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2021-07-28 09:15:00.000000000,Basavanapura,Resolved,Attended,Suresh S /JHI
20152420,Electrical,Street Light Not Working,2021-07-28 09:10:00.000000000,Thanisandra,Closed,Resolved,Yelahanka AEE Electrical/AEE
20152419,Electrical,Street Lights Switched On During Day Time,2021-07-28 09:08:00.000000000,Hemmigepura,Closed,attended,Gavi Siddiah/AEE
20152418,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2021-07-28 09:07:00.000000000,BTM Layout,Closed,"As attended by the Junior Health inspector the complaint is closed. If issue persists do contact junior health inspector. Practice source segregation of waste in to wet, dry & sanitary waste. Hand over such segregated waste to designated BBMP Autos/Collection system. Encourage other to follow. Thank you for helping BBMP to serve you better.",Santoshkumar/AEE
20152417,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2021-07-28 08:55:00.000000000,Thanisandra,Closed,Attended,Shivakumar/AEE
20152416,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2021-07-28 08:54:00.000000000,Horamavu,Resolved,no,Harish Kumar K V /JHI
20152415,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2021-07-28 08:40:00.000000000,Thanisandra,Closed,Attended,Shivakumar/AEE
20152414,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2021-07-28 08:36:00.000000000,Herohalli,Closed,Attended,Smt Poornima J B/AEE
20152413,Electrical,Street Light Not Working,2021-07-28 08:32:00.000000000,Binnipet,Closed,Resolved,Suresh/AEE
20152412,Road Maintenance(Engg),Footpath,2021-07-28 08:27:00.000000000,Benniganahalli,Rejected,"Rejected , Please Given complaint to nearest ward office , there is no option to forward to Major Road dept so you can give written complaint to nearest your ward office",BBMP Whatsapp/Customer Support Representative
20152411,Solid Waste (Garbage) Related,Garbage nuisance while transporting,2021-07-28 08:21:00.000000000,Bilekahalli,Closed,Resolved,Netravathi/AEE
20152410,Electrical,Street Light Not Working,2021-07-28 08:14:00.000000000,Attiguppe,Closed,Attended.,Umesh/AEE
20152409,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2021-07-28 08:02:00.000000000,Anjanapur,Closed,Attend the compliant,Santhosh Kumar H S/AEE
20152408,Solid Waste (Garbage) Related,Garbage dump,2021-07-28 07:56:00.000000000,Gurappanapalya,Closed,Complaint clear,Shashikala T J/AEE
20152407,Forest,obstructions Branches / Trees.,2021-07-28 07:55:00.000000000,Ganeshmandira Ward,Resolved,"Please send the application, tree colour photo, tax paid receipt at Asst. Conservator of Forests, Sub Division-2,  BBMP, Jayanagar 2nd Block, 9th Cross, Bangalore.",Shivanna T.C/DYRFO
20152406,Electrical,Street Light Not Working,2021-07-28 07:35:00.000000000,Dodda Bidarkallu,Closed,attended,Gavi Siddiah/AEE
20152405,Lakes,Insufficient lake security personnel,2021-07-28 07:33:00.000000000,Gottigere,Rejected,Rejected,BBMP Whatsapp/Customer Support Representative
20152404,Solid Waste (Garbage) Related,Garbage dump,2021-07-28 07:32:00.000000000,Dodda Bidarkallu,Closed,Attended,Smt Poornima J B/AEE
20152403,Road Maintenance(Engg),Debris Removal / Construction Material,2021-07-28 06:44:00.000000000,Dattathreya Temple,Closed,closed,Revaana/AEE
20152402,Solid Waste (Garbage) Related,Garbage dump,2021-07-27 10:04:00.000000000,Kushal Nagar,Closed,Attended,Jyothi/AEE
20152401,Solid Waste (Garbage) Related,Garbage dump,2021-07-27 11:27:00.000000000,Bellandur,Closed,Complaint attended,SWM AEE Mahadevapura sub division/AEE
20152400,Solid Waste (Garbage) Related,Dead animal(s),2021-07-27 10:37:00.000000000,Gurappanapalya,Rejected,"Sir please mention proper description, there is no dead dog as per citizen confirmation this complaint is Rejected.",BBMP Whatsapp/Customer Support Representative
20152399,Solid Waste (Garbage) Related,Garbage dump,2021-07-27 08:01:00.000000000,Yelachenahalli,Closed,Attend the compliant,Santhosh Kumar H S/AEE
20152398,Electrical,Street Light Not Working,2021-07-27 11:29:00.000000000,Binnipet,Closed,Resolved,Suresh/AEE
20152397,veterinary,Stray dog related complaints,2021-07-27 11:17:00.000000000,Uttarahalli,Closed,"We at BBMP are conducting ABC and ARV.
And releasing back in the same area where they are caught.Relocation of dogs is prohibited by Hon.supreme court",Shivakumar/ADAH
20152396,Electrical,Street Light Not Working,2021-07-27 11:06:00.000000000,Chokkasandra,Closed,Attended,Gurappa Y Doddamani/AEE
20152395,Electrical,Street Light Not Working,2021-07-27 11:04:00.000000000,Vishwanathnagenahalli,Closed,Attended,Sandeep Singh/AEE
20152394,Electrical,Street Light Not Working,2021-07-27 11:04:00.000000000,Kottigepalya,Closed,attended,Gavi Siddiah/AEE
20152393,Electrical,Street Light Not Working,2021-07-27 11:01:00.000000000,Gayathri Nagar,Closed,Resolved,Suresh/AEE
20152392,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2021-07-27 10:38:00.000000000,Kushal Nagar,Closed,Attended,Jyothi/AEE
20152391,Electrical,Street Light Not Working,2021-07-27 10:27:00.000000000,Mangammanapalya,Closed,Attended,Sandeep/AEE
20152390,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2021-07-27 10:26:00.000000000,Lakkasandra,Closed,"As attended by the Junior Health inspector the complaint is closed. If issue persists do contact junior health inspector. Practice source segregation of waste in to wet, dry & sanitary waste. Hand over such segregated waste to designated BBMP Autos/Collection system. Encourage other to follow. Thank you for helping BBMP to serve you better.",Santoshkumar/AEE
20152389,Electrical,Street Light Not Working,2021-07-27 10:25:00.000000000,Govindraja Nagara,Closed,Resolved,Suresh/AEE
20152388,Electrical,Street Light Not Working,2021-07-27 10:21:00.000000000,Uttarahalli,Closed,Attended,Sandeep/AEE
20152387,Electrical,Street Light Not Working,2021-07-27 09:59:00.000000000,Yadiyuru,Closed,Attended.,Umesh/AEE
20152386,Electrical,Earthing Issue relate to Electric Poles/Panel Boards,2021-07-27 09:54:00.000000000,Rajarajeshwari Nagar,Closed,attended,Gavi Siddiah/AEE
20152385,Electrical,Street Light Not Working,2021-07-27 09:45:00.000000000,Radhakrishna Temple,Closed,Attended,Sandeep Singh/AEE
20152384,Electrical,Street Light Not Working,2021-07-27 09:41:00.000000000,Hemmigepura,Closed,attended,Gavi Siddiah/AEE
20152383,Electrical,Street Light Not Working,2021-07-27 09:40:00.000000000,Basavanagudi,Closed,Attended.,Jnanesh/AEE
20152382,Electrical,Street Light Not Working,2021-07-27 09:39:00.000000000,Vishwanathnagenahalli,Closed,Attended,Sandeep Singh/AEE
20152381,Electrical,Street Light Not Working,2021-07-27 09:38:00.000000000,Thanisandra,Closed,Resolved,Yelahanka AEE Electrical/AEE
20152380,Electrical,Street Light Not Working,2021-07-27 09:38:00.000000000,Basavanapura,Closed,Attended,Sharath Kumar/AEE
20152379,Electrical,Street Light Not Working,2021-07-27 09:34:00.000000000,Visvesvarapuram,Closed,Attended.,Jnanesh/AEE
20152378,Road Maintenance(Engg),Debris Removal / Construction Material,2021-07-27 09:33:00.000000000,Hoodi,Rejected,Rejected,BBMP Whatsapp/Customer Support Representative
20152377,Electrical,Street Light Not Working,2021-07-27 09:26:00.000000000,Byatarayanapura,Closed,Resolved,Yelahanka AEE Electrical/AEE
20152376,Solid Waste (Garbage) Related,Garbage dump,2021-07-27 09:26:00.000000000,Gottigere,Closed,Attend the compliant,Santhosh Kumar H S/AEE
20152375,Electrical,Street Light Not Working,2021-07-27 09:24:00.000000000,Ullalu,Closed,attended,Gavi Siddiah/AEE
20152374,Solid Waste (Garbage) Related,Garbage dump,2021-07-27 09:23:00.000000000,Anjanapur,Closed,Attend the compliant,Santhosh Kumar H S/AEE
20152373,Road Maintenance(Engg),Potholes,2021-07-27 09:21:00.000000000,Hoodi,Rejected,Kindly please give a return letter to ward bbmp office,BBMP Whatsapp/Customer Support Representative
20152372,Electrical,Street Light Not Working,2021-07-27 09:18:00.000000000,Nagavara,Closed,attended,Durga Prasad/AEE
20152371,Electrical,Street Light Not Working,2021-07-27 09:17:00.000000000,Kottigepalya,Closed,attended,Gavi Siddiah/AEE
20152370,Electrical,Street Light Not Working,2021-07-27 09:15:00.000000000,Madiwala,Closed,Attended.,Jnanesh/AEE
20152369,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2021-07-27 09:15:00.000000000,Thanisandra,Closed,Attended,Shivakumar/AEE
20152368,Electrical,Street Light Not Working,2021-07-27 09:14:00.000000000,Hoysala Nagar,Closed,Attended,Durga Prasad/AEE
20152367,Electrical,Street Light Not Working,2021-07-27 09:13:00.000000000,Jakkur,Closed,Resolved,Yelahanka AEE Electrical/AEE
20152366,Electrical,Street Light Not Working,2021-07-27 09:11:00.000000000,Vannarpet,Closed,Attended,Durga Prasad/AEE
20152365,Electrical,Street Light Not Working,2021-07-27 09:08:00.000000000,Chokkasandra,Closed,Attended,Gurappa Y Doddamani/AEE
20152364,Solid Waste (Garbage) Related,Garbage dump,2021-07-27 09:05:00.000000000,Vishwanathnagenahalli,Closed,Attended,Rudramuni/AEE
20152363,Road Maintenance(Engg),Footpath,2021-07-27 09:02:00.000000000,Hosakerehalli,Closed,Closed,Satish Kumar/AEE
20152362,Electrical,Street Light Not Working,2021-07-27 09:00:00.000000000,Sanjay Nagar,Closed,Attended,Sandeep Singh/AEE
20152361,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2021-07-27 09:00:00.000000000,Thanisandra,Closed,Attended,Shivakumar/AEE
20152360,Electrical,Street Light Not Working,2021-07-27 08:58:00.000000000,Gandhi Nagar,Closed,Resolved,Suresh/AEE
20152359,Electrical,Street Light Not Working,2021-07-27 08:53:00.000000000,Kempapura Agrahara,Closed,Attended.,Umesh/AEE
20152358,Electrical,Street Light Not Working,2021-07-27 08:53:00.000000000,Thanisandra,Closed,Resolved,Yelahanka AEE Electrical/AEE
20152357,Electrical,Street Light Not Working,2021-07-27 08:44:00.000000000,Visvesvarapuram,Closed,Attended.,Jnanesh/AEE
20152356,Road Maintenance(Engg),Potholes,2021-07-27 08:40:00.000000000,Vishwanathnagenahalli,Closed,wet mix is filled shortly asphalting will be done,Vishwanath.S/AEE
20152355,Solid Waste (Garbage) Related,Garbage dump,2021-07-27 08:38:00.000000000,Byrasandra,Closed,Complaint clear,Shashikala T J/AEE
20152354,Electrical,Street Light Not Working,2021-07-27 08:37:00.000000000,Vishwanathnagenahalli,Closed,Attended,Sandeep Singh/AEE
20152353,Electrical,Street Light Not Working,2021-07-27 08:35:00.000000000,Thanisandra,Closed,Resolved,Yelahanka AEE Electrical/AEE
20152352,Electrical,Street Light Not Working,2021-07-27 08:22:00.000000000,Kempegowda Ward,Closed,Resolved,Yelahanka AEE Electrical/AEE
20152351,Health Dept,Increase in mosquito density,2021-07-27 08:19:00.000000000,Vijanapura,Closed,Attend,6360640353/MOH
20152350,Electrical,Street Light Not Working,2021-07-27 08:19:00.000000000,Visvesvarapuram,Closed,Attended.,Jnanesh/AEE
20152349,Electrical,Street Light Not Working,2021-07-27 08:13:00.000000000,Hampi Nagar,Closed,Attended.,Umesh/AEE
20152348,Electrical,Street Light Not Working,2021-07-27 08:13:00.000000000,Chokkasandra,Closed,Attended,Gurappa Y Doddamani/AEE
20152347,Electrical,Street Light Not Working,2021-07-27 08:04:00.000000000,Shanthala Nagar,Closed,Attended,Durga Prasad/AEE
20152346,Electrical,Street Light Not Working,2021-07-27 08:02:00.000000000,Kottigepalya,Closed,attended,Gavi Siddiah/AEE
